gene,SI_15001,SI_15002,SI_15003,SI_15004,SI_16462,SI_16463,SI_16464,SI_16465,SI_16466,SI_16467,SI_16468,GTEX.1117F.0226.SM.5GZZ7,GTEX.1117F.0426.SM.5EGHI,GTEX.1117F.0526.SM.5EGHJ,GTEX.1117F.0626.SM.5N9CS,GTEX.1117F.0726.SM.5GIEN,GTEX.1117F.1326.SM.5EGHH,GTEX.1117F.2426.SM.5EGGH,GTEX.1117F.2526.SM.5GZY6,GTEX.1117F.2826.SM.5GZXL,GTEX.1117F.2926.SM.5GZYI
ENSP00000419038,2991,1465,1847,1829,1178,208,438,1370,552,1459,874,1611,1697,1152,1939,1238,1351,1069,1864,2495,1414
ENSP00000349860,6398,8884,10307,6562,4448,1362,1182,4289,1905,2310,1863,4230,962,3480,6703,2692,8252,2518,3344,6710,2137
ENSP00000358239,45,1434,1590,558,232,66,0,135,44,65,105,3043,560,1336,4973,2379,1474,799,650,3380,2245
ENSP00000343636,42,26,34,53,8,11,138,39,35,24,17,0,0,0,0,0,0,1,0,2,0
ENSP00000311962,3985,1940,3962,4218,2090,810,1649,1752,886,1550,939,5524,3716,3154,4100,4006,4311,6083,7595,5085,5305
ENSP00000365426,49,29,273,50,22,49,924,58,12,17,37,170,62,53,127,77,80,74,312,181,131
ENSP00000334940,130,46,79,57,40,0,40,149,13,37,16,16,34,29,62,38,16,41,56,15,30
ENSP00000418690,1494,685,1198,1257,823,77,48,656,403,897,688,833,363,555,1183,726,715,782,1331,1229,1110
ENSP00000263112,426,1358,812,953,917,91,446,1053,514,2179,622,6044,476,2732,6907,7515,3181,1532,1166,3103,1175
ENSP00000370962,135,37,11,19,7,14,60,4,4,7,3,117,10,11,4,4,5,4,2437,243,3689
ENSP00000503866,858,210,246,695,233,88,1,72,48,385,206,942,55,1131,2627,387,755,190,1090,393,387
ENSP00000335074,25,13,23,25,4,0,2,9,9,31,4,18,16,30,28,7,8,22,22,16,12
ENSP00000268719,251,202,197,170,112,45,37,221,92,222,109,982,1585,921,1125,686,504,662,2117,1004,1507
ENSP00000503325,10698,8158,9937,10306,5061,2248,4497,4422,2966,7168,3538,4622,3289,5212,3144,2046,2880,3224,4368,3981,3736
ENSP00000487840,2489,1159,1254,2268,671,873,760,997,771,5296,1073,2094,599,1048,1881,1307,2389,1400,678,1554,901
ENSP00000330374,1714,1105,1007,1819,461,192,341,499,484,1895,413,2056,608,1242,1274,663,1430,1105,363,1940,710
ENSP00000401018,71,40,52,31,66,1,11,96,11,52,19,96,28,37,201,92,81,177,942,249,127
ENSP00000378338,2423,2400,3926,2611,1025,554,1581,1674,984,3209,1030,6922,1879,4013,4865,2124,3744,3257,5445,8366,4528
ENSP00000463752,66,35,11,75,3,6,0,46,40,17,7,0,0,2,0,0,0,0,3,1,0
ENSP00000368226,2704,956,2389,1265,626,501,250,2734,363,419,463,284,115,158,212,185,178,450,112,238,173
ENSP00000444628,731,698,352,865,211,112,256,66,238,365,353,184,29,66,156,46,92,9851,318,321,511
ENSP00000491487,98,699,286,444,35,24,232,40,9,94,55,16,18,6,6,0,15,5,4,22,8
ENSP00000507377,1191,908,1326,1412,595,104,256,670,545,928,518,1658,1441,1130,1390,886,717,1166,2197,1520,1744
ENSP00000205061,15393,13192,19297,14604,11871,2371,5527,8698,4093,10168,6246,13163,10749,10891,11035,8062,7364,11173,7050,7987,6574
ENSP00000502423,604,765,575,2184,783,306,1281,2005,789,3145,566,318,80,295,423,319,161,652,269,298,239
ENSP00000309653,1317,857,1046,1415,248,165,1082,249,554,900,541,252,4,120,295,121,66,1499,213,107,221
ENSP00000262366,4994,4903,7362,3827,1869,461,2743,2173,1475,2215,2145,2055,237,2491,2876,1764,597,1842,353,1156,348
ENSP00000301329,2255,1711,1195,1001,575,319,414,739,572,769,523,2220,552,1597,1844,1147,1400,1607,3004,2154,3214
ENSP00000340689,6202,8128,3776,3236,3101,916,3766,3119,1813,3155,2704,5415,746,4721,8810,3190,4268,3678,3060,4881,3371
ENSP00000266014,880,557,891,637,1007,395,129,816,340,862,698,3209,648,1124,2743,1677,1471,1839,1758,2071,1654
ENSP00000354053,76,65,89,21,252,7,23,147,48,140,90,435,19,365,2126,691,630,686,323,653,398
ENSP00000327589,522,111,371,129,125,76,61,129,39,310,81,31,15,24,175,40,233,5,25,150,26
ENSP00000433716,2088,934,151,1948,13,196,165,89,1426,621,398,14,3,1,10,6,2,12,9,43,10
ENSP00000429100,1767,913,1617,1413,632,338,450,1140,496,431,624,1509,187,587,1699,1418,1177,1521,12810,2108,5609
ENSP00000362922,1137,543,1025,894,628,282,148,908,373,1136,493,415,315,436,582,377,686,658,775,798,731
ENSP00000406164,34,76,22,2,3,0,0,7,0,8,1,0,0,0,2,0,0,868,2,0,1
ENSP00000507011,1596,1545,2958,2053,1257,707,726,1629,668,1133,675,1091,716,950,2288,1347,1172,2021,1779,1888,1172
ENSP00000418565,1879,1443,3050,2410,1724,361,576,1845,316,1324,582,932,347,782,1199,577,825,910,1423,1076,687
ENSP00000259727,62,100,81,157,48,31,38,122,81,96,57,724,14180,538,971,1632,134,514,107,346,371
ENSP00000347449,2337,920,2268,2351,1035,54,226,891,413,1271,693,2206,1296,1972,2940,1903,1847,1941,3194,2506,2014
ENSP00000262958,369,245,1066,356,310,196,376,795,72,150,93,266,34,137,225,114,489,216,5223,268,2667
ENSP00000286548,2594,1584,1437,1941,1221,322,830,1120,583,1730,966,4908,1276,4816,4946,2019,2769,4284,3516,4393,1829
ENSP00000501677,16,35,22,37,77,5,42,110,18,110,25,328,34,544,436,273,54,747,145,124,72
ENSP00000261837,1375,1116,1509,1083,411,265,469,832,407,834,468,888,93,707,1118,746,695,2108,1273,853,663
ENSP00000248564,772,341,778,372,1236,78,40,821,137,703,281,3199,849,1207,7027,3609,4956,2628,950,8487,2284
ENSP00000451279,277,133,265,352,315,122,78,324,129,319,114,694,101,209,1470,740,1705,424,201,826,517
ENSP00000365806,4149,3824,3576,3283,2743,352,3118,2698,681,2190,699,5508,2042,7708,3852,2080,3092,4197,3418,3742,3543
ENSP00000436423,197,181,721,212,151,158,167,222,122,185,104,313,140,114,89,103,361,96,125,143,56
ENSP00000477137,562,331,280,275,326,56,43,148,190,345,186,970,370,746,1397,686,650,932,1092,1018,723
ENSP00000362656,1868,962,1885,1277,1170,218,426,666,348,1168,463,3011,1241,3194,2131,1164,1168,1848,2976,1899,1874
ENSP00000481685,4480,3229,4150,7207,4154,785,1714,2499,1049,2503,1357,7680,1551,5356,5774,4179,4840,4702,8924,5145,7666
ENSP00000514744,14354,6560,13523,12793,12396,5214,2944,10863,3478,11797,10022,5820,8131,5270,4987,5548,4360,3658,7387,5046,8418
ENSP00000454407,2,0,4,2,6,1,7,4,0,0,1,3,1,0,0,7,0,2,3,1,2
ENSP00000508759,554,442,441,378,410,120,119,460,236,267,294,2610,825,1890,2488,1227,1726,1520,2010,2189,2611
ENSP00000514395,7714,1503,7568,4330,1737,1110,4520,3127,869,8000,917,5410,2469,4356,8739,4330,5243,9435,11135,6289,6446
ENSP00000507830,159,53,194,55,69,65,634,313,106,369,80,3012,1826,3689,4612,1967,2413,5114,4848,3537,3421
ENSP00000456927,26,4,156,33,7,0,27,5,4,12,11,42,6,32,113,58,142,73,37,163,24
ENSP00000398454,27,5,20,11,4,10,63,25,12,38,13,333,91,603,820,338,247,373,474,299,230
ENSP00000323217,453,56,458,245,211,59,59,20,25,161,53,115,21,187,208,101,81,113,111,98,67
ENSP00000341848,88986,28765,24043,66439,43756,10802,5693,19281,11440,34456,20142,11692,4613,14346,8664,5217,4782,7210,7993,7401,5602
ENSP00000417354,13096,9887,6786,14100,14811,3332,2707,6511,2333,8129,4072,2260,698,1507,3488,2970,1611,2141,1511,2325,1164
ENSP00000373364,3255,3541,7720,3644,2784,658,1157,2051,1036,905,1713,2479,257,669,2605,1011,2083,2968,1026,2339,1038
ENSP00000357315,17657,8261,11348,15621,6970,1643,6481,7500,3680,10834,3989,4206,1946,4085,2781,1799,2511,2765,3156,3468,2670
ENSP00000510121,482,349,519,830,778,188,122,326,268,576,267,1128,105,804,657,475,545,640,894,1124,446
ENSP00000419123,832,781,841,889,548,82,1045,688,259,1041,408,3257,2218,1944,3720,1701,1703,2924,3593,3364,2266
ENSP00000225724,918,538,916,999,544,165,274,532,336,743,443,1971,1402,2649,2077,1043,1198,2057,2541,1907,1567
ENSP00000491979,1637,1164,1903,3185,1288,443,1100,1674,649,2119,826,2786,1931,2955,3149,1669,1498,2735,2828,2921,1563
ENSP00000304044,9,3,3,4,0,47,2,32,3,8,1,10,553,1229,21,100,561,493,4,12,60
ENSP00000383931,37,15,22,20,48,1,57,61,10,10,2,18,0,6,2,9,10,6,4,2,0
ENSP00000308782,238,75,302,466,96,39,86,89,60,48,184,43,9,26,11,23,18,10,81,17,43
ENSP00000480028,1078,583,908,812,594,324,643,668,328,993,620,1075,749,1317,1426,666,459,1305,1390,1131,703
ENSP00000352547,188,81,330,68,48,52,152,161,17,52,67,110,68,64,293,268,329,257,42,778,116
ENSP00000380184,1666,1061,1884,860,1441,352,1113,2611,487,1254,570,3824,2219,1916,2297,1784,2551,3659,3174,3074,2420
ENSP00000467632,1113,588,1023,1189,698,246,290,465,401,1077,417,844,481,777,737,337,450,693,1161,710,867
ENSP00000281932,268,171,252,238,237,121,38,171,70,158,71,946,139,651,701,376,485,473,643,793,551
ENSP00000452180,2312,1204,1540,1368,1307,565,1120,2479,451,2565,1153,4452,2500,4545,3478,2542,1985,3468,3790,3017,1982
ENSP00000357215,2759,2855,2187,4395,2869,879,1533,1869,432,1236,704,925,2068,1088,1266,500,1182,863,1103,2097,875
ENSP00000396720,3516,770,3058,1272,2190,402,715,2672,392,1817,554,3184,6063,1550,6624,3991,7251,3563,5936,3622,2862
ENSP00000393861,433,342,354,337,142,40,86,211,172,370,261,1886,9307,2044,3121,5604,2203,1114,2773,4094,1209
ENSP00000312771,2181,1641,1348,954,820,135,618,1500,499,2662,1103,736,1661,567,828,600,877,557,1154,992,1026
ENSP00000280187,86,92,113,64,1977,24,27,5,134,17,397,493,2,116,201,257,294,189,119,93,164
ENSP00000424678,1397,1370,1514,1043,1239,256,383,1115,457,875,638,1483,798,968,1396,704,813,927,1483,1578,1291
ENSP00000483003,28,21,12,21,47,18,3,34,6,17,11,110,4,2,50,6,35,8,724,14,110
ENSP00000361483,2648,1940,2815,3876,2119,364,682,1992,1222,2196,1527,4654,2959,4875,5654,3736,3532,5437,5617,4855,4334
ENSP00000264080,2770,2521,3988,2465,1048,380,2153,1973,1315,1872,919,2739,1032,2162,2933,1721,2063,2939,3472,3312,3282
ENSP00000432696,389,472,689,415,170,58,193,280,108,670,162,121,33,123,635,311,163,352,443,261,135
ENSP00000445570,1306,1552,2002,2535,706,448,1073,1481,731,1140,585,1371,278,669,1432,667,680,1260,1430,1275,973
ENSP00000334540,527,94,55,274,74,86,7,72,90,145,52,6,0,2,7,2,2,17,1,2,9
ENSP00000481104,1808,1812,953,3890,526,586,509,327,257,1569,440,437,139,371,1047,556,335,477,811,374,526
ENSP00000417191,19,8,13,10,28,0,1,19,5,25,7,89,20,29,13,4,5,43,22,12,9
ENSP00000506967,368,661,186,388,317,55,195,293,172,766,283,437,104,418,1247,612,579,2921,1134,1148,445
ENSP00000308479,174,43,381,155,97,258,14,121,54,90,83,52,18,33,323,188,163,26,58,46,91
ENSP00000331600,192,235,165,294,414,95,510,456,117,536,179,881,63,484,879,423,290,931,306,299,269
ENSP00000453076,1177,807,1635,658,597,98,387,813,547,1875,337,2763,149,1448,2222,796,885,305,335,1165,599
ENSP00000483469,79,15,230,24,102,2,40,41,19,33,10,4,42,10,17,8,7,22,10,20,13
ENSP00000380610,176,20,42,156,11,21,0,41,44,7,16,16,4,0,11,33,54,2,75,9,30
ENSP00000366970,64,75,30,489,14,17,33,39,108,274,64,2,6,42,156,11,13,136,4,33,15
ENSP00000482287,702,237,337,407,244,162,24,330,244,1110,301,0,0,0,0,0,0,0,0,0,0
ENSP00000303149,22,55,9,42,23,0,0,78,14,5,23,50,12,6,88,174,21,253,343,92,135
ENSP00000306449,216,193,5,1,46,106,1,208,130,6,77,54,0,2,11,5,11,64,47,55,77
ENSP00000378195,624,744,235,520,132,149,231,474,218,913,496,99,204,69,99,38,59,45,49,111,22
ENSP00000476863,202,150,122,100,93,21,18,56,21,85,28,35,0,2,100,106,130,80,38,74,16
ENSP00000480882,612,377,524,424,283,39,106,324,291,566,255,237,102,198,247,126,110,269,309,294,255
ENSP00000508139,958,687,438,750,310,165,69,193,384,786,316,748,312,983,771,830,578,1798,646,783,389
ENSP00000363436,157,142,3,178,4,5,234,55,45,58,70,24,2,4,2,2,8,2,372,63,388
ENSP00000464575,3606,2597,3234,3931,1832,856,2352,3012,1256,3104,1263,4019,7777,2410,4736,2598,2720,3691,3958,4223,3947
ENSP00000516510,7505,7998,16018,9161,2595,2254,3828,4260,3503,3479,4360,15354,10007,8033,11471,5727,9127,4059,6207,16803,9330
ENSP00000470220,3513,3580,7849,4562,3269,1531,5959,8389,1727,5776,2188,5520,4073,5448,5423,2919,4459,6474,1881,4878,1657
ENSP00000426120,2486,1654,4218,2513,1796,1839,450,2826,1099,2387,1217,2692,205,2772,1259,883,842,2967,1523,1841,3485
ENSP00000284154,76,79,89,97,104,77,49,64,35,98,33,208,10,37,85,44,123,45,24,139,78
ENSP00000339186,191,104,234,433,51,61,228,196,221,145,52,186,18,86,148,209,204,108,163,69,162
ENSP00000437409,208,268,503,412,359,47,674,463,142,977,181,9,0,0,2,0,3,2,0,4,2
ENSP00000512640,681,882,44,214,1532,96,55,129,116,316,80,158,32,46,254,89,16,26,29,55,53
ENSP00000412060,341,19,611,13,1170,172,0,912,239,27,241,897,103,315,289,454,187,280,39,313,200
ENSP00000510783,12,38,95,1,8,1,0,7,0,26,131,30,31,25,14,6,21,7,12622,28,4801
ENSP00000397351,22,37,22,19,9,2,65,6,8,35,27,10,3,12,31,23,22,16,86,40,30
ENSP00000435648,28,19,81,41,92,0,30,74,14,22,33,10,3,2,5,33,0,8,20,20,6
ENSP00000262895,70,253,57,31,53,21,103,178,45,155,15,94,32,1022,907,473,70,1716,171,155,172
ENSP00000489997,42,28,876,17,130,0,0,34,20,69,192,8,1,1,65,13,49,6,10,3,8
ENSP00000263269,22,25,53,35,48,9,3,82,20,46,23,847,19,30,93,111,157,12,27,40,49
ENSP00000234389,5,5,27,34,11,0,11,104,3,6,11,46,24,61,63,14,32,54,128,66,42
ENSP00000515696,2954,1910,3380,2350,1371,514,2721,1299,533,1759,554,3344,1232,3371,3508,2022,2906,3333,4256,3716,3535
ENSP00000376609,2167,1189,3315,1956,1412,349,942,2050,779,2931,859,3929,743,7345,6801,3106,1947,2708,832,2497,1289
ENSP00000355316,2,4,0,0,2,1,0,1,3,3,6,9,0,0,4,10,14,2,0,12,0
ENSP00000440556,3,2,2,17,3,1,0,14,6,6,0,5,7,10,0,5,7,14,38,19,6
ENSP00000305905,121,50,7,33,67,2,124,5,37,81,80,16,0,0,3,4,0,3,0,4,1
ENSP00000351142,1200,1048,180,2538,695,256,826,844,328,1865,430,0,26,16,5,15,2,4,9,2,1
ENSP00000369643,43,133,712,50,134,0,80,89,15,46,33,17,11,5,4,21,7,22,2,44,1
ENSP00000364580,649,467,169,375,21,17,462,81,73,125,172,209,63,96,283,69,85,439,1959,392,1134
ENSP00000468943,710,846,1058,816,348,153,805,773,231,498,221,1234,1581,816,1468,596,1048,1125,1536,1881,1486
ENSP00000238558,52,19,29,28,64,0,0,29,15,16,3,93,20,15,41,6,119,16,6,123,49
ENSP00000490739,5,8,12,18,53,0,1,49,7,28,21,20,4,0,14,15,26,9,17,22,3153
ENSP00000353465,1505,407,1274,901,841,162,395,528,242,904,157,979,86,254,1339,445,1999,647,1431,1435,1018
ENSP00000465978,34,0,48,0,0,0,1,328,2,0,23,0,0,0,0,0,0,0,0,0,0
ENSP00000362929,12125,12055,8917,13320,12118,2620,7245,13328,7781,24187,8365,65900,18697,36329,200346,199056,63275,67692,21931,62266,46743
ENSP00000341247,853,438,452,701,501,115,51,419,71,385,244,422,187,293,419,244,192,262,168,444,190
ENSP00000423639,1339,560,887,949,1244,65,276,539,300,962,432,359,103,265,380,152,213,217,684,450,312
ENSP00000311469,1017,12,6,452,3,53,0,437,281,5,126,1064,2190,806,1308,708,648,16380,17145,1474,1809
ENSP00000256594,489,492,422,209,164,39,50,452,349,159,195,2757,1895,1453,3093,2731,1356,17543,11286,2498,4239
ENSP00000385765,29,0,5,0,0,0,72,10,3,4,7,7,2,4,2,4,1,0,3,2,5
ENSP00000290765,186,121,135,49,68,21,71,115,48,239,22,123,129,109,179,121,51,121,88,82,112
ENSP00000376608,960,492,1121,584,724,115,203,492,294,771,467,987,281,964,1592,1067,909,399,628,1130,618
ENSP00000428718,26,11,11,31,5,14,14,9,14,20,9,61,17,30,68,33,49,54,60,67,26
ENSP00000370105,49,74,99,42,44,13,4,34,31,80,39,115,74,115,127,63,74,116,124,126,67
ENSP00000265755,2066,1753,4038,2012,1239,357,5283,1725,524,1994,1015,1464,13321,1281,647,906,677,2339,5612,848,2291
ENSP00000352536,4207,3292,3284,2956,1384,513,1708,1942,1198,2764,1242,3089,1680,2441,1749,975,809,1756,3764,1972,2128
ENSP00000361171,1798,1341,1923,1951,872,142,1309,1560,799,2623,882,2584,2368,2366,2694,1560,1619,3741,4418,3290,3368
ENSP00000411091,536,228,501,402,245,176,16,247,124,422,263,611,600,675,793,413,384,649,1108,659,527
ENSP00000316598,292,243,260,339,117,35,384,232,94,214,103,1927,4252,2421,2723,1754,1710,3768,2923,2679,2933
ENSP00000373176,455,197,190,396,251,69,101,158,159,278,136,336,291,295,446,320,255,288,495,367,314
ENSP00000479370,4194,2691,3385,2745,950,394,980,1495,1189,1780,843,4748,4985,3259,3424,3164,2272,2478,4983,3582,3039
ENSP00000424361,7904,3940,3252,6672,2601,677,392,2819,2808,8806,3995,285,202,545,2683,827,508,738,272,1173,178
ENSP00000431245,2756,1588,719,594,1555,195,155,1650,643,2550,1029,1065,913,490,2043,311,1493,3782,1150,648,145
ENSP00000254854,7,4,3,18,3,0,1,5,1,10,22,10,0,5,3,3,9,3,42,4,4
ENSP00000355691,4676,2809,7992,5121,2618,1135,4248,4578,1175,2788,1796,12074,3090,14103,12976,7043,15547,7422,15934,9612,15568
ENSP00000374268,1340,82,2904,24,2119,78,14,1017,152,103,2547,988,11,289,515,547,417,557,175,132,157
ENSP00000486061,736,368,1152,485,346,168,107,965,243,479,391,3254,47334,5755,4471,2770,1866,3334,915,2738,1013
ENSP00000261195,31,18,11,19,7,1,15,31,5,22,7,48,8,17,22,11,4,7,500,62,0
ENSP00000231009,619,56,217,905,30,183,33,93,402,64,175,16,3,28,40,56,98,21,36,34,13
ENSP00000344504,2653,3518,11274,6010,6706,845,1038,4830,1069,5855,1876,9234,8566,4243,4369,5057,8007,3976,29738,5676,45076
ENSP00000438553,787,667,1458,714,531,165,458,1261,152,372,111,6132,2182,8999,7498,2357,3414,2969,2311,5361,4405
ENSP00000222690,1396,962,951,924,495,180,64,418,348,598,396,3930,7956,5882,5568,3184,2528,4693,3673,3959,2924
ENSP00000434024,225,335,142,365,132,72,363,479,67,93,70,464,846,257,638,167,343,579,1819,596,580
ENSP00000423563,4684,3495,5087,5248,2120,1216,2935,4071,1126,2703,1681,5065,4141,3829,4904,2956,4277,3841,11552,6058,5695
ENSP00000481622,74,20,25,104,31,37,12,112,27,39,21,0,0,2,1,0,1,0,2,2,0
ENSP00000254810,5220,5841,9098,4631,4314,1182,5755,6323,1675,2934,1359,28548,15650,34821,26166,15751,52246,23045,54214,35165,166128
ENSP00000366620,5246,3828,22753,3243,2865,1305,2376,8669,1453,4102,2567,13080,17444,11146,8872,5198,6223,8904,5069,7300,5011
ENSP00000323811,1776,548,948,1001,849,388,172,1044,414,1126,628,839,653,590,605,379,404,407,512,565,412
ENSP00000425952,967,808,614,720,395,271,133,511,320,641,473,2171,9673,3021,3232,3119,1867,7197,3680,4816,1922
ENSP00000393955,628,474,184,696,19,58,133,23,160,162,163,10,2,9,4,4,8,14,2,14,1
ENSP00000404640,34,24,38,40,30,24,35,82,10,32,10,22,23,22,69,28,63,307,134,51,399
ENSP00000274341,52,20,81,177,70,79,8,53,17,83,80,2,0,18,182,299,2,42,2,2,6
ENSP00000352606,288,255,288,403,270,156,440,843,95,205,146,5431,2386,4067,2143,571,1174,1407,777,819,699
ENSP00000317743,197,96,117,202,70,10,2,88,48,136,39,117,133,49,122,54,62,89,134,114,122
ENSP00000472821,25,25,25,5,819,16,164,512,3,2,0,59,1,2,124,21,108,28,2,10,223
ENSP00000325290,92,36,18,85,26,16,5,41,25,54,28,13,41,10,11,10,14,5,77,7,10
ENSP00000427350,1915,735,1147,1095,1095,464,219,576,221,987,454,1257,257,791,941,516,711,850,1329,970,719
ENSP00000452260,1479,570,2158,1140,548,191,350,535,209,645,210,1113,444,694,1914,1272,1129,1668,2615,1720,2278
ENSP00000359230,2754,522,1454,461,590,41,1265,500,121,1168,388,228,54,395,432,155,141,168,148,130,171
ENSP00000344844,16099,5538,4277,3327,602,957,5007,2420,9257,2152,8224,87,8,20,2,2,6,6,0,6,7
ENSP00000512979,1887,1222,3381,1912,998,294,584,1067,614,856,457,1885,4147,2251,2901,2562,1436,1711,2442,2430,2492
ENSP00000322421,3018,9392,6422,6013,27768,294,8640,93917,2255,864,2305,38,72,59,1280,863,705,345,373,709,63
ENSP00000356811,6375,2141,5254,3117,4597,497,1179,2754,1185,3328,1714,1452,3138,1945,1711,1152,893,1299,2061,1687,1466
ENSP00000389255,51,21,74,31,38,13,10,29,29,43,10,20,1,7,116,7,318,4,17,955,27
ENSP00000375066,59,31,1488,79,26,84,33,886,6,14,9,40,2,18,37,47,188,19,786,175,1072
ENSP00000436714,10,17,672,15,14,33,0,478,7,0,0,4,4,8,2,8,21,12,20,36,62
ENSP00000248089,1782,2461,1242,1736,1094,86,686,780,611,831,954,972,2958,1371,3151,812,822,2503,1984,1340,1654
ENSP00000246551,428,156,425,490,108,76,26,257,145,82,93,52,6,36,67,29,50,65,28,29,33
ENSP00000264606,2113,2260,6282,1937,1751,703,2181,3876,676,2355,637,1908,1425,1443,1455,652,731,2255,1467,1150,1012
ENSP00000225983,3508,2774,5658,3669,2835,499,1497,2329,1110,3751,883,6687,14527,10782,5986,4219,4087,6649,6868,5500,12075
ENSP00000401669,989,647,387,1170,1125,299,171,466,487,2458,495,1412,162,590,1185,768,1265,1304,306,1196,673
ENSP00000476969,1560,727,2254,825,782,36,154,538,415,616,578,1119,1608,860,1394,1191,781,651,1804,1103,1065
ENSP00000238379,1245,464,485,465,92,35,1002,320,109,224,144,507,248,271,833,587,342,926,2599,931,1199
ENSP00000155674,782,541,1274,618,307,83,598,414,134,548,163,1768,788,1521,1257,1362,946,1322,2158,1749,1665
ENSP00000450444,194,32,68,45,40,13,24,17,14,80,21,32,15,27,29,27,14,68,59,30,31
ENSP00000184956,2171,1088,2194,1478,1053,351,236,1085,729,1634,748,581,188,464,849,519,499,1040,1090,652,632
ENSP00000473941,37,8,41,58,4,38,0,25,30,13,8,15,13,5,7,15,18,5,6,6,5
ENSP00000487686,2076,918,1305,770,1360,193,609,1013,432,2089,677,1558,620,1675,1601,821,920,1686,1091,1183,586
ENSP00000247815,1648,623,1364,959,766,543,844,814,393,879,341,236,42,73,425,236,368,512,590,383,153
ENSP00000393257,4211,3689,8452,6578,2977,1218,5727,4359,1641,3694,969,3787,347,1430,1580,883,1427,1582,1189,2225,857
ENSP00000404843,661,453,797,600,299,324,200,322,283,650,315,893,184,1076,3156,1398,1104,4015,3391,2053,1112
ENSP00000430620,380,501,373,360,638,65,127,741,247,1047,494,1099,53,1308,3175,1949,847,2428,523,507,542
ENSP00000277817,8043,4851,6348,4443,3475,1141,2164,2529,1687,4899,2311,2045,615,1747,3230,1711,1831,2199,3766,2536,2230
ENSP00000369617,995,312,695,601,333,110,123,227,335,1299,315,178,94,181,481,349,209,631,2035,340,165
ENSP00000393198,1054,841,1576,486,899,139,5975,1099,274,1161,245,231,84,364,1545,645,1212,444,471,521,563
ENSP00000268097,6446,3069,6772,3829,3368,1180,1832,2969,1424,3235,2909,4890,1353,1952,2864,2094,1864,2322,1736,2841,2229
ENSP00000328773,3792,2486,3221,4198,1405,442,2137,2484,697,1615,1025,2244,1182,3373,2831,956,1075,1569,2660,1582,1525
ENSP00000302276,191,115,124,250,59,51,22,35,39,96,51,69,161,44,89,22,26,120,64,54,40
ENSP00000312342,870,430,265,808,269,85,70,339,185,371,449,230,57,59,737,431,407,385,850,432,296
ENSP00000372224,25,20,14,41,2,0,12,33,12,31,27,30,24,23,20,7,7,39,24,9,6
ENSP00000401568,9,3,1,0,4,54,0,2,3,4,2,28,4212,6,19,9055,4,0,2,52,170
ENSP00000330601,61,71,109,76,162,29,33,215,53,162,81,188,35,118,348,254,153,174,86,164,122
ENSP00000420622,11517,1868,107,3006,6,504,1267,163,2477,677,2641,10,1,2,0,2,2,2,4,4,4
ENSP00000366898,472,195,679,312,591,113,467,256,213,1392,93,10010,2132,17957,11158,8872,3603,5844,1779,3279,2411
ENSP00000319393,654,338,183,515,519,31,281,199,14,93,73,3396,3132,2853,4281,4207,2290,1735,6714,3722,4503
ENSP00000318085,602,506,851,653,344,84,452,628,296,802,244,1564,661,1062,1279,779,626,1402,2590,1052,1714
ENSP00000502350,1282,957,2991,1406,394,162,525,1025,548,431,454,6120,5336,5912,5674,3831,4594,3955,8775,7512,8108
ENSP00000291823,6,21,21,21,0,0,0,43,2,39,7,55,87,97,24,4,8,34,5,19,14
ENSP00000345350,3807,2658,2632,2916,1071,456,3128,2117,951,2692,1070,531,1252,563,623,245,326,536,658,588,473
ENSP00000279392,3528,2050,2434,5307,2148,1160,169,1142,442,1635,583,583,725,510,816,616,465,889,1026,812,990
