gene,TCGA.D7.5577.01A,TCGA.D7.6818.01A,TCGA.BR.4280.01A,TCGA.D7.8572.01A,GTEX.1399T.1326.SM.5PNVH,GTEX.13OVL.0011.R3b.SM.5L3I8,GTEX.Q2AI.0006.SM.2I3FG,GTEX.ZTSS.1226.SM.51MSZ
ENSP00000297857,212,309,263,272,779,657,747,748
ENSP00000364011,23,49,16,44,644,822,500,743
ENSP00000488314,19,8,20,15,1133,1041,1058,1137
ENSP00000366047,821,45,143,142,852,620,1426,811
ENSP00000355166,0,1,1,4,1136,1026,1231,1039
ENSP00000350331,267,356,395,318,0,100,0,100
ENSP00000302846,228,387,220,225,931,745,760,963
ENSP00000389278,10,7,31,20,0,0,0,0
ENSP00000503884,595,594,555,554,914,625,525,967
ENSP00000261441,201,192,308,261,0,0,0,0
ENSP00000436189,384,414,534,474,1488,1215,1110,1475
ENSP00000287777,0,0,1,3,1000,962,1138,996
ENSP00000251810,262,245,319,255,0,0,0,0
ENSP00000498582,272,291,372,363,0,0,0,0
ENSP00000306788,542,756,623,533,0,0,0,0
ENSP00000317955,200,189,283,346,772,440,503,626
ENSP00000495193,292,220,238,271,0,0,0,0
ENSP00000476467,0,0,0,2,917,884,1083,894
ENSP00000278550,25,130,11,184,0,0,0,0
ENSP00000261799,435,594,366,612,0,0,0,0
ENSP00000457539,196,346,150,324,0,0,0,0
ENSP00000338143,396,402,371,453,686,232,0,281
ENSP00000465940,305,252,277,301,1109,1209,838,1031
ENSP00000300086,360,369,352,393,685,0,100,370
ENSP00000472088,18,37,20,62,0,0,0,0
ENSP00000429344,10,229,44,225,0,0,0,100
ENSP00000411989,502,485,551,492,575,549,332,688
ENSP00000361344,137,175,54,136,0,0,0,0
ENSP00000446395,456,423,474,378,996,752,916,918
ENSP00000418986,184,200,220,254,0,0,0,0
ENSP00000366915,731,471,676,735,0,0,0,0
ENSP00000269886,532,525,431,524,100,0,0,201
ENSP00000516505,96,152,81,105,0,0,100,0
ENSP00000326531,430,379,435,427,100,159,0,0
ENSP00000347672,241,254,245,282,0,0,0,0
ENSP00000363676,850,769,865,826,0,0,0,0
ENSP00000498199,174,161,227,241,0,0,0,0
ENSP00000332723,4,14,6,8,0,0,0,0
ENSP00000452002,68,7,5,38,370,0,0,100
ENSP00000264563,50,32,56,145,584,444,320,439
ENSP00000344831,239,237,288,252,0,0,0,0
ENSP00000420500,209,236,280,295,0,0,0,0
ENSP00000499655,149,146,108,211,0,0,0,0
ENSP00000499223,46,0,0,18,0,100,0,0
ENSP00000369647,0,0,3,34,1087,997,632,1097
ENSP00000332118,235,548,399,221,0,0,0,0
ENSP00000501277,418,457,430,469,0,0,0,0
ENSP00000375091,6,0,18,4,0,0,0,0
ENSP00000344322,202,195,219,253,1111,899,785,1094
ENSP00000429297,587,78,196,204,0,0,0,0
ENSP00000493401,0,0,0,0,0,200,0,0
ENSP00000480029,18,15,6,36,481,0,0,0
ENSP00000492924,0,0,3,19,0,0,0,0
ENSP00000354876,1247,1355,1385,1225,0,0,0,0
ENSP00000351310,2,3,3,15,254,163,0,359
ENSP00000359616,213,202,238,246,0,0,0,0
ENSP00000505816,36,60,47,85,100,283,0,100
ENSP00000321334,0,1,0,7,0,0,0,0
ENSP00000328004,131,106,141,103,0,0,0,0
ENSP00000416743,435,445,410,476,0,0,0,0
ENSP00000380417,0,0,0,0,0,0,0,0
ENSP00000348248,47,137,113,227,0,100,0,0
ENSP00000348933,279,281,402,380,0,0,0,0
ENSP00000495938,1,10,1,30,0,0,0,0
ENSP00000514262,0,0,0,0,1129,632,0,846
ENSP00000414061,517,514,513,488,388,0,184,498
ENSP00000490213,0,0,7,25,0,0,0,0
ENSP00000483860,228,262,180,331,769,1020,281,636
ENSP00000464838,0,10,0,0,0,0,0,0
ENSP00000417587,27,384,20,320,0,0,0,0
ENSP00000358695,170,246,155,164,591,317,0,200
ENSP00000368091,260,222,326,258,159,332,0,0
ENSP00000457807,0,0,0,0,0,0,0,159
ENSP00000424576,470,440,540,518,986,643,0,476
ENSP00000454066,196,156,215,276,100,0,100,0
ENSP00000296435,15,71,5,62,0,0,0,0
ENSP00000448581,0,0,0,14,561,400,281,591
ENSP00000506896,95,109,150,144,0,0,0,0
ENSP00000305617,40,133,43,197,937,883,464,756
ENSP00000272190,6,11,5,18,851,943,694,946
ENSP00000286808,0,0,0,5,0,611,0,417
ENSP00000388017,199,193,96,213,0,0,0,0
ENSP00000490871,31,63,90,255,1205,1149,1051,1234
ENSP00000506089,372,219,374,316,583,425,370,459
ENSP00000385821,0,0,0,1,0,0,0,0
ENSP00000263202,343,272,275,289,124,381,0,0
ENSP00000363436,257,297,57,117,943,985,300,955
ENSP00000398979,247,256,209,201,226,126,0,186
ENSP00000217939,315,540,575,627,0,0,0,0
ENSP00000512967,437,393,341,471,0,0,0,0
ENSP00000254351,650,497,590,567,266,104,0,243
ENSP00000265713,274,378,299,339,917,781,159,816
ENSP00000340935,0,8,1,26,771,716,726,694
ENSP00000493799,0,0,0,1,0,100,0,0
ENSP00000314480,0,0,0,1,591,0,0,396
ENSP00000356329,14,26,31,60,0,0,0,0
ENSP00000371786,236,2,1,7,0,0,0,0
ENSP00000187762,166,359,145,125,0,0,0,0
ENSP00000420624,40,154,136,87,0,0,0,0
ENSP00000401669,97,71,16,49,159,200,0,0
ENSP00000483665,7,49,3,142,0,0,0,0
ENSP00000512200,534,465,554,505,0,0,0,0
ENSP00000392906,201,397,135,362,575,893,159,613
ENSP00000371572,12,1,6,11,786,200,346,521
ENSP00000357511,0,12,14,21,100,100,0,100
ENSP00000309330,74,94,191,121,930,775,100,914
ENSP00000229268,454,482,479,499,0,0,0,0
ENSP00000448289,394,373,355,324,100,300,100,200
ENSP00000420280,4,107,4,6,0,0,0,0
ENSP00000399074,0,0,0,0,0,0,0,0
ENSP00000493034,0,0,0,0,0,0,0,0
ENSP00000506273,143,71,75,157,0,0,0,0
ENSP00000486759,1,1,0,17,0,0,0,0
ENSP00000378718,17,47,84,63,858,788,829,876
ENSP00000419726,532,475,470,450,0,0,0,0
ENSP00000272430,342,371,399,399,463,636,454,519
ENSP00000464380,300,310,399,384,0,0,0,0
ENSP00000361780,267,268,153,246,0,0,0,0
ENSP00000422887,0,0,0,0,0,0,0,100
ENSP00000516101,5,3,9,18,0,0,0,0
ENSP00000258538,291,176,279,185,0,0,0,0
ENSP00000296603,151,256,265,238,452,1264,100,400
ENSP00000496658,443,248,718,586,342,208,95,260
ENSP00000351280,132,54,107,109,627,1333,281,691
ENSP00000371367,428,394,314,290,0,0,0,0
ENSP00000465950,22,36,7,175,748,1105,100,925
ENSP00000346080,489,220,627,555,0,0,0,0
ENSP00000417035,3,13,69,116,998,259,0,892
ENSP00000384867,254,234,298,266,1076,1080,491,996
ENSP00000374234,32,14,24,20,1052,941,929,1039
ENSP00000404327,347,383,422,413,479,110,348,571
ENSP00000360280,1,35,8,52,0,0,0,0
ENSP00000380855,207,125,124,193,607,432,100,685
ENSP00000367649,0,0,0,0,0,104,0,0
ENSP00000316042,464,423,448,510,0,0,0,0
ENSP00000356186,77,80,115,188,0,159,0,0
ENSP00000329093,0,66,0,9,0,0,0,0
ENSP00000413403,5,25,3,54,0,0,0,0
ENSP00000374826,45,42,157,225,0,0,189,0
ENSP00000361761,618,564,217,470,0,0,0,0
ENSP00000360497,289,354,327,318,0,0,0,0
ENSP00000160373,11,43,140,72,0,0,0,0
ENSP00000372484,0,0,0,0,325,0,243,302
ENSP00000435403,28,46,67,124,0,0,0,100
ENSP00000379167,102,54,93,105,0,0,0,0
ENSP00000428459,67,140,29,168,1023,1105,934,1047
ENSP00000319248,156,220,115,303,0,0,0,0
ENSP00000330341,502,547,437,613,873,973,995,978
ENSP00000387694,74,100,7,35,1390,819,1104,1148
ENSP00000284262,3,18,1,132,0,0,0,0
ENSP00000359571,0,0,1,2,629,1171,692,452
ENSP00000323967,278,240,317,248,0,0,0,100
ENSP00000491070,61,105,188,179,159,0,439,100
ENSP00000474581,275,221,316,348,928,917,730,970
ENSP00000379026,16,1,15,22,0,0,0,0
ENSP00000506980,277,276,301,296,1035,873,693,973
ENSP00000346964,50,160,99,162,0,0,0,0
ENSP00000243776,471,683,502,666,1067,850,486,1065
ENSP00000359221,52,99,138,140,510,391,400,421
ENSP00000262809,286,297,237,310,0,0,0,0
ENSP00000370620,358,473,389,460,513,0,807,630
ENSP00000344218,322,414,203,278,1195,1056,1189,1167
ENSP00000515302,245,204,272,258,0,0,0,0
ENSP00000423152,519,383,397,349,232,0,0,0
ENSP00000262259,78,94,73,152,0,0,85,0
ENSP00000500386,2,15,11,24,543,406,111,474
ENSP00000430914,21,30,19,27,0,0,0,0
ENSP00000231512,566,497,548,490,0,0,0,0
ENSP00000309493,0,3,13,18,0,0,0,0
ENSP00000396732,1,1,0,2,447,640,353,596
ENSP00000383421,0,35,48,64,0,0,0,0
ENSP00000426768,13,133,12,16,0,0,0,0
ENSP00000427108,279,222,340,336,918,937,1107,980
ENSP00000380609,4,2,6,14,0,0,0,100
ENSP00000362183,9,9,1,11,931,1128,886,971
ENSP00000293874,337,412,242,295,100,200,281,0
ENSP00000487183,122,11,4,115,0,0,0,0
ENSP00000357801,957,632,774,806,0,0,100,0
ENSP00000334592,41,115,221,173,159,159,0,0
ENSP00000317289,283,292,227,276,100,200,0,0
ENSP00000394107,0,0,4,6,0,0,0,0
ENSP00000481707,186,213,200,189,1018,932,1154,1069
ENSP00000452485,13,7,13,24,0,100,0,0
ENSP00000311436,6,2,1,28,159,0,0,100
ENSP00000384222,148,124,39,242,0,0,0,0
ENSP00000412237,84,85,40,75,1163,974,409,889
ENSP00000229243,91,149,65,157,1131,1066,1004,1219
ENSP00000425137,408,338,413,355,0,0,0,0
ENSP00000320885,200,191,306,301,100,0,0,0
ENSP00000359050,276,296,345,334,0,0,0,0
ENSP00000499076,0,0,0,0,0,0,0,0
ENSP00000478714,0,0,0,35,0,100,0,0
ENSP00000492995,0,0,0,0,916,792,529,911
ENSP00000267812,422,345,407,411,854,772,648,913
ENSP00000351140,0,0,1,11,0,0,0,0
ENSP00000395261,313,409,317,363,0,0,0,0
ENSP00000358867,213,203,254,236,952,982,743,942
ENSP00000331545,0,0,4,16,0,0,0,0
ENSP00000262719,148,188,273,287,370,100,100,159
ENSP00000406189,350,329,295,326,0,0,0,0
ENSP00000445507,38,108,169,248,1084,814,702,1022
ENSP00000325423,364,264,279,238,713,641,470,808
ENSP00000395587,1,1,2,1,0,0,0,0
ENSP00000312734,288,259,277,350,0,259,0,0
ENSP00000409171,676,659,609,618,0,0,0,0
ENSP00000381488,0,0,0,0,1177,677,300,1688
ENSP00000257567,29,149,282,305,865,898,866,957
ENSP00000465495,453,425,409,423,1300,1098,621,1170
ENSP00000359305,315,303,381,352,0,0,0,0
ENSP00000508002,176,58,192,66,0,0,0,0
ENSP00000376172,198,140,128,192,940,807,586,935
ENSP00000373873,64,131,126,162,824,760,642,947
ENSP00000398560,272,183,325,278,0,0,0,0
ENSP00000503789,375,333,405,429,300,200,281,332
ENSP00000391877,22,55,7,59,0,0,0,0
ENSP00000395505,0,0,0,12,1029,931,955,1062
ENSP00000393379,12,232,12,134,232,200,0,200
ENSP00000475915,48,126,98,156,0,892,717,847
ENSP00000472160,7,0,15,3,0,0,0,0
ENSP00000498370,181,181,269,254,1143,995,964,1099
ENSP00000379823,5,18,7,35,0,0,0,0
ENSP00000471754,67,205,311,266,359,100,655,200
ENSP00000360170,5,3,7,16,1147,1046,1301,1170
ENSP00000368654,556,695,565,473,0,481,200,370
ENSP00000468679,23,27,8,70,899,259,0,1072
ENSP00000402195,350,317,364,364,0,0,0,0
ENSP00000359958,326,271,446,396,100,200,300,381
ENSP00000468259,293,485,254,628,918,346,815,805
ENSP00000346603,446,400,284,360,830,978,504,899
ENSP00000454361,400,514,372,400,0,232,0,0
ENSP00000455507,11,23,52,117,541,100,816,428
ENSP00000349131,202,270,42,292,417,549,100,486
ENSP00000220496,153,128,150,159,0,0,0,0
ENSP00000380189,36,119,34,61,0,200,0,0
ENSP00000414999,273,380,287,351,0,0,0,0
ENSP00000400224,3,0,1,4,0,0,0,0
ENSP00000340226,0,51,0,6,464,370,159,475
ENSP00000380675,0,2,2,66,0,0,0,0
ENSP00000298181,0,0,0,14,0,0,0,0
ENSP00000349543,270,269,322,257,0,0,0,0
ENSP00000366934,230,208,211,275,851,714,782,893
ENSP00000339642,1,0,1,3,417,0,159,232
ENSP00000298048,321,372,356,360,951,639,1136,971
ENSP00000450539,211,178,316,270,0,0,0,0
ENSP00000355185,181,207,261,224,0,0,0,0
ENSP00000508157,251,239,268,348,1030,1079,1109,1073
ENSP00000359258,239,306,236,192,159,0,370,200
ENSP00000374900,31,37,5,28,0,0,0,0
ENSP00000352575,267,299,316,257,0,0,0,0
ENSP00000257860,2,10,11,13,101,0,0,0
ENSP00000381652,288,248,299,254,0,0,200,332
ENSP00000431228,170,258,124,220,0,0,0,0
ENSP00000424565,106,215,179,303,1049,994,936,1087
ENSP00000406661,82,153,130,222,0,0,0,0
ENSP00000355261,452,526,431,432,701,710,317,570
ENSP00000489687,2,10,7,9,100,259,0,0
ENSP00000387606,54,150,48,113,300,75,106,82
ENSP00000257951,0,1,0,3,0,0,0,0
ENSP00000346701,38,121,30,162,0,90,0,0
ENSP00000494717,243,277,189,275,100,0,0,0
ENSP00000296921,0,0,6,4,814,0,581,297
ENSP00000493289,0,0,0,2,974,849,835,1039
ENSP00000356386,0,0,0,45,317,0,100,100
ENSP00000480484,3,15,4,22,200,0,159,62
ENSP00000369996,0,0,0,0,332,318,300,213
ENSP00000510659,0,0,0,1,0,0,244,0
ENSP00000281017,212,202,270,169,737,661,644,885
ENSP00000326900,252,249,246,295,0,0,0,0
ENSP00000312411,2,196,2,51,543,317,0,452
ENSP00000493468,81,131,190,126,1186,1045,1228,1248
ENSP00000469417,0,0,0,7,370,263,0,365
ENSP00000380251,105,195,196,325,1562,552,200,1119
ENSP00000434053,495,381,415,395,0,0,0,0
ENSP00000377103,346,330,326,465,0,0,0,0
ENSP00000258080,281,322,255,326,0,0,0,0
ENSP00000376865,105,214,81,176,0,0,0,0
ENSP00000454731,150,19,162,47,810,1039,359,559
ENSP00000389972,224,183,234,249,1151,997,1013,1168
ENSP00000264235,305,312,391,393,100,159,0,100
ENSP00000261276,0,74,6,125,986,939,852,928
ENSP00000313851,224,230,271,262,0,0,0,0
ENSP00000482333,72,0,46,36,699,100,106,547
ENSP00000437460,296,241,333,303,300,159,100,232
ENSP00000360157,10,104,5,21,1099,948,764,1042
ENSP00000443959,264,466,181,448,1061,1054,1190,1134
ENSP00000290472,1,7,7,34,910,777,610,639
ENSP00000295878,62,70,103,98,619,945,595,581
ENSP00000377374,299,382,426,410,200,370,481,0
ENSP00000300648,417,404,416,519,0,0,0,0
ENSP00000296702,295,224,349,342,0,0,0,0
ENSP00000464940,831,369,614,541,824,842,1144,729
ENSP00000471786,365,306,232,279,0,0,0,0
ENSP00000364602,5,21,14,21,0,100,0,0
ENSP00000320081,214,257,260,271,0,0,0,0
ENSP00000428882,0,19,1,4,0,0,0,0
ENSP00000426070,0,10,10,7,1069,1007,1284,1080
ENSP00000364255,498,502,499,375,1408,1017,381,1422
ENSP00000266718,640,764,592,861,0,0,0,0
ENSP00000419140,37,561,17,422,317,685,964,332
ENSP00000423861,367,25,2,176,1010,855,831,914
ENSP00000453118,262,155,280,232,1394,981,210,1022
ENSP00000359042,321,301,373,383,938,895,567,543
ENSP00000443893,2,9,14,32,159,0,0,0
ENSP00000475129,245,103,222,196,530,416,669,542
ENSP00000325377,216,206,241,264,722,776,193,737
ENSP00000330161,298,213,272,313,1010,902,673,1045
ENSP00000468734,435,427,459,422,0,0,0,0
ENSP00000362376,58,215,190,136,998,909,777,1033
ENSP00000373153,403,356,388,414,259,381,200,300
ENSP00000348930,87,299,30,209,0,0,0,0
ENSP00000409527,4,17,20,20,332,391,159,159
ENSP00000293662,125,291,76,212,0,0,0,0
ENSP00000449002,0,0,0,0,1177,792,432,949
ENSP00000455169,38,181,300,181,1143,1098,1119,1198
ENSP00000453002,114,258,213,214,0,0,0,0
ENSP00000447824,469,431,463,414,513,281,100,459
ENSP00000329548,1,4,0,4,562,456,439,356
ENSP00000373200,1,6,2,13,0,0,0,0
ENSP00000358575,0,2,1,10,1125,1122,993,1153
ENSP00000432707,138,238,193,228,513,425,0,417
ENSP00000388475,605,577,527,594,831,763,259,781
ENSP00000378974,143,192,256,210,545,0,0,0
ENSP00000361927,464,550,549,469,200,0,0,0
ENSP00000216500,417,463,406,384,0,0,0,0
ENSP00000484001,369,66,338,340,0,0,0,0
ENSP00000432297,19,23,30,44,0,100,0,0
ENSP00000311469,203,16,390,1,0,0,0,0
ENSP00000284984,166,256,193,284,0,0,0,0
ENSP00000513689,27,55,16,68,715,782,738,712
ENSP00000378965,206,207,305,336,623,640,0,420
ENSP00000394643,0,0,0,0,750,757,751,779
ENSP00000358744,255,226,194,225,0,0,0,0
ENSP00000417945,1,1,0,9,0,0,0,0
ENSP00000451030,1,17,20,13,300,475,281,470
ENSP00000492953,0,0,0,0,0,0,0,0
ENSP00000385319,153,146,101,306,0,0,0,0
ENSP00000362326,0,443,0,2,0,0,0,0
ENSP00000281282,20,118,37,169,0,0,0,0
ENSP00000237275,0,0,0,8,0,0,0,0
ENSP00000361600,353,320,309,294,0,0,0,0
ENSP00000365503,2,9,1,10,0,0,0,0
ENSP00000368565,227,127,264,256,0,0,0,0
ENSP00000417300,483,265,352,363,808,890,630,765
ENSP00000455149,320,224,334,335,0,0,0,100
ENSP00000351118,439,573,505,539,0,0,0,0
ENSP00000513263,0,0,0,4,0,259,0,232
ENSP00000387982,63,33,69,110,0,41,0,0
ENSP00000481142,0,4,13,0,871,475,918,710
ENSP00000450622,0,0,0,32,300,391,0,630
ENSP00000327255,188,223,288,233,0,0,0,0
ENSP00000376177,117,264,150,270,0,0,0,0
ENSP00000450953,0,0,0,58,0,0,0,0
ENSP00000307129,0,3,2,5,583,595,459,491
ENSP00000492983,375,501,291,471,0,0,0,0
ENSP00000500819,376,327,346,367,0,0,0,0
ENSP00000482431,0,0,0,0,0,0,0,0
ENSP00000435951,262,293,230,392,0,0,0,0
ENSP00000513129,31,204,331,184,0,0,0,0
ENSP00000421489,182,268,174,194,300,439,425,100
ENSP00000287652,248,248,201,272,513,504,259,317
ENSP00000467018,0,0,0,1,1101,905,837,1041
ENSP00000462054,11,52,13,111,100,100,0,0
ENSP00000417470,176,114,143,203,0,0,0,0
ENSP00000269385,179,121,197,202,359,459,159,400
ENSP00000465301,781,642,612,522,0,0,0,304
ENSP00000390331,10,1,0,10,0,0,0,0
ENSP00000512879,1,131,1,13,0,0,0,0
ENSP00000405060,269,486,292,318,0,0,0,0
ENSP00000387816,27,84,126,16,575,1225,833,671
ENSP00000421913,124,148,204,206,0,0,0,0
ENSP00000375844,174,103,180,186,0,0,0,0
ENSP00000499885,3,30,20,8,743,693,525,669
ENSP00000422786,464,214,375,322,0,159,0,100
ENSP00000445691,3,0,1,26,0,0,0,0
ENSP00000405222,0,0,0,0,0,538,623,667
ENSP00000255040,0,0,0,2,0,0,0,0
ENSP00000393675,129,143,149,181,0,159,0,0
ENSP00000473987,44,13,38,113,332,409,100,281
ENSP00000296252,386,78,273,366,452,400,391,317
ENSP00000502774,163,273,199,343,281,100,0,0
ENSP00000437550,250,270,303,309,0,0,0,0
ENSP00000349142,634,638,715,594,0,0,0,0
ENSP00000352901,421,510,400,421,0,0,0,0
ENSP00000262570,409,401,470,356,0,0,0,0
ENSP00000321326,434,496,360,510,0,0,0,0
ENSP00000471961,652,540,518,493,0,0,0,0
ENSP00000379250,369,428,418,394,0,0,0,0
ENSP00000259457,618,597,607,540,332,0,0,0
ENSP00000225388,326,309,355,389,0,0,0,0
ENSP00000244869,3,12,11,57,981,982,858,1096
ENSP00000425092,287,296,426,371,0,317,0,0
ENSP00000383223,0,0,0,0,0,397,0,200
ENSP00000318486,48,204,76,125,0,0,0,0
ENSP00000397413,465,391,400,368,0,159,0,100
ENSP00000433361,436,368,429,389,0,0,144,55
ENSP00000361004,16,13,32,51,474,396,492,302
ENSP00000416374,315,229,302,276,672,128,491,653
ENSP00000386181,120,143,154,189,0,0,0,0
ENSP00000390644,3,1,1,13,0,0,0,0
ENSP00000371973,570,510,606,497,972,1229,775,838
ENSP00000357731,0,2,0,10,200,159,100,159
ENSP00000338862,301,291,333,307,0,0,0,0
ENSP00000366542,169,166,198,154,709,648,411,583
ENSP00000468271,0,0,0,0,924,871,767,997
ENSP00000478430,128,261,73,225,995,897,769,974
ENSP00000388675,513,374,507,515,0,0,0,0
ENSP00000484748,26,125,30,84,0,0,0,0
ENSP00000246662,4,1,0,17,0,0,0,0
ENSP00000470782,14,9,11,6,0,0,0,0
ENSP00000254627,0,0,0,1,0,100,0,0
ENSP00000477441,511,638,440,595,23,0,0,0
ENSP00000299299,652,525,652,539,1201,1207,1090,1236
ENSP00000429601,14,27,8,62,0,0,0,0
ENSP00000362285,400,306,261,333,386,296,0,409
ENSP00000305244,0,14,1,0,734,789,232,600
ENSP00000274137,626,548,476,452,1001,1047,890,972
ENSP00000380840,5,5,10,15,0,159,218,200
ENSP00000426134,263,322,364,504,0,0,0,0
ENSP00000483903,48,85,27,61,0,0,0,0
ENSP00000443606,291,308,323,313,734,617,548,657
ENSP00000364578,466,513,426,423,159,0,815,232
ENSP00000349689,418,492,500,466,159,100,0,281
ENSP00000480109,158,202,299,360,0,232,0,0
ENSP00000467086,244,80,246,169,0,0,0,0
ENSP00000406598,301,286,330,346,332,159,370,346
ENSP00000298032,2,35,0,31,0,0,0,0
ENSP00000234392,5,22,8,74,100,578,0,200
ENSP00000473166,0,0,0,0,0,0,0,0
ENSP00000363023,404,528,420,432,1256,895,493,1085
ENSP00000216862,1,12,1,74,602,536,259,232
ENSP00000362401,46,67,53,66,0,0,100,0
ENSP00000428366,65,55,0,85,0,0,0,0
ENSP00000363369,93,6,25,50,0,0,0,0
ENSP00000321584,527,500,675,638,1187,1123,1277,1219
ENSP00000385828,635,393,481,462,0,0,0,0
ENSP00000488958,0,5,4,2,0,159,0,100
ENSP00000355418,2,17,2,186,0,0,0,0
ENSP00000436355,26,25,53,29,573,425,0,232
ENSP00000248600,381,372,347,365,1209,1195,1085,1234
ENSP00000438776,257,200,207,209,0,0,0,0
ENSP00000363480,264,274,337,217,0,0,0,0
ENSP00000318650,53,49,3,83,481,100,0,100
ENSP00000439182,4,4,5,39,0,0,0,0
ENSP00000466023,0,0,0,0,974,931,830,1046
ENSP00000392407,0,0,0,0,0,100,0,0
ENSP00000507899,0,13,0,16,0,0,0,0
ENSP00000258439,463,493,404,484,1059,1012,1044,1150
ENSP00000315644,404,388,460,443,0,0,0,0
ENSP00000322435,0,2,0,1,0,0,0,0
ENSP00000310697,6,79,29,83,0,0,0,0
ENSP00000362303,118,238,288,192,1263,1133,1161,1296
ENSP00000264828,175,375,197,382,0,0,0,0
ENSP00000237281,113,171,160,198,0,0,0,0
ENSP00000516729,0,13,0,6,0,0,0,0
ENSP00000335196,12,71,7,41,1110,1085,861,1218
ENSP00000303777,0,2,2,2,1102,1052,1043,1196
ENSP00000256257,199,228,205,244,0,0,0,0
ENSP00000378221,270,216,314,268,741,1007,532,734
ENSP00000215904,171,261,194,213,0,0,0,0
ENSP00000430217,158,167,114,214,967,786,649,933
ENSP00000272462,202,109,289,277,0,0,0,0
ENSP00000513479,384,322,353,457,0,0,0,0
ENSP00000355436,0,0,0,6,0,100,0,200
ENSP00000450484,135,21,2,227,976,920,1372,906
ENSP00000156109,394,388,350,342,1092,1067,981,1127
ENSP00000400860,285,480,193,448,0,0,0,0
ENSP00000354603,0,0,0,0,0,0,0,0
ENSP00000374821,0,0,0,19,1062,844,1327,1107
ENSP00000232375,102,179,366,183,90,0,0,0
ENSP00000359707,113,19,19,53,200,434,281,337
ENSP00000281523,12,23,4,31,700,1153,159,702
ENSP00000453363,45,70,110,98,0,0,0,0
ENSP00000314129,417,461,325,414,717,760,100,621
ENSP00000262812,660,620,595,554,0,0,0,0
ENSP00000332073,495,562,433,506,0,0,0,0
ENSP00000329943,13,35,23,28,365,367,0,314
ENSP00000438679,18,0,0,3,159,0,0,0
ENSP00000256383,371,320,420,400,238,354,159,267
ENSP00000242592,413,362,485,349,0,232,0,0
ENSP00000471561,492,458,389,434,0,0,0,0
ENSP00000418232,256,354,277,344,575,425,259,359
ENSP00000344041,64,130,19,38,200,0,129,100
ENSP00000367787,140,159,179,208,1016,901,734,960
ENSP00000515285,318,298,283,349,0,100,0,0
ENSP00000377270,0,0,0,0,100,0,0,0
ENSP00000451042,0,0,0,0,0,0,0,100
ENSP00000325732,495,471,496,532,1092,917,1023,1043
ENSP00000322939,0,0,0,6,1280,1145,1497,1344
ENSP00000299300,532,435,574,523,0,0,0,0
ENSP00000436258,3,59,1,16,1180,711,1215,1108
ENSP00000344430,205,133,50,63,466,303,514,442
ENSP00000324532,488,102,168,404,0,100,0,0
ENSP00000426354,111,79,211,151,0,0,0,0
ENSP00000513885,219,216,179,266,0,0,0,0
ENSP00000469160,551,510,522,501,1015,791,609,874
ENSP00000491638,404,352,431,356,0,0,0,0
ENSP00000378869,488,373,461,442,100,0,0,370
ENSP00000309270,117,276,49,199,0,0,0,0
ENSP00000035307,417,431,385,441,0,0,0,0
ENSP00000499695,681,794,540,499,439,532,100,432
ENSP00000359969,34,123,10,154,0,0,0,100
ENSP00000489908,1,112,1,16,259,332,232,200
ENSP00000493561,1,117,25,8,0,0,0,0
ENSP00000163416,391,345,433,425,0,0,0,0
ENSP00000289004,17,31,6,39,855,0,0,669
ENSP00000304071,0,2,0,3,200,200,0,159
ENSP00000401992,192,128,56,140,0,0,0,0
ENSP00000401070,607,550,526,537,0,0,0,0
ENSP00000480291,274,121,264,283,861,896,561,972
ENSP00000337178,200,269,217,272,481,232,0,446
ENSP00000439467,318,251,349,347,0,0,0,0
ENSP00000438903,479,423,403,406,0,159,0,0
ENSP00000426421,205,150,199,228,0,0,0,0
ENSP00000319914,441,310,237,271,0,0,100,0
ENSP00000471575,0,0,2,15,486,432,317,359
ENSP00000347246,217,174,249,268,0,0,0,0
ENSP00000328615,83,39,128,106,0,0,0,0
ENSP00000410024,693,725,756,542,0,0,0,0
ENSP00000464237,258,261,296,290,693,714,272,648
ENSP00000296420,69,197,40,173,1229,984,1297,1192
ENSP00000368170,527,682,628,616,0,0,0,0
ENSP00000435416,0,0,0,0,0,0,0,0
ENSP00000286448,368,432,387,398,370,1031,159,687
ENSP00000327336,716,933,559,847,281,100,100,200
ENSP00000369559,0,0,0,0,1118,1081,689,1123
ENSP00000485040,16,171,14,109,0,0,0,0
ENSP00000417191,1,9,3,10,1306,834,259,1036
ENSP00000386186,97,84,169,166,159,0,0,159
ENSP00000365380,316,176,207,257,0,0,0,0
ENSP00000357807,20,160,30,81,100,0,0,0
ENSP00000493247,0,0,0,0,0,0,0,0
ENSP00000450661,172,352,164,164,1213,790,545,956
ENSP00000497119,225,254,222,257,0,0,0,0
ENSP00000393218,311,263,296,239,632,0,100,232
ENSP00000294244,279,368,266,361,898,725,722,852
ENSP00000448059,0,68,0,12,290,106,329,455
ENSP00000451699,101,0,28,78,0,0,0,0
