Gene	Terms
PPP3CA	GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515
DHX9	GO:0005654,GO:0005730
CRYZ	GO:0005829,GO:0005829,GO:0005829
CACNB2	GO:0005515
DDR1	GO:0005515
GOLGA3	GO:0005654,GO:0005654,GO:0005654,GO:0005730,GO:0005730,GO:0005730,GO:0005794,GO:0005794,GO:0005794
GOLGA2	GO:0005794
CYP4F3	GO:0050051,GO:0050051,GO:0097258,GO:0097259,GO:0102033,GO:0102033,GO:0102033,GO:0102033,GO:0102033,GO:0102033,GO:0102033,GO:0120319,GO:0120319,GO:0140692,GO:0140692,GO:0010430,GO:0010430,GO:0036101,GO:0036101,GO:0097267,GO:0097267,GO:0097267,GO:2001302,GO:2001304
PDE4C	GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515
DMTN	GO:0003779,GO:0003779,GO:0005515,GO:0051017,GO:0051017
PDE4D	GO:0016020,GO:0016020,GO:0004115,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0071320,GO:0071872,GO:0005829,GO:0005829,GO:0005829,GO:0005829,GO:0005829,GO:0005829,GO:0005829,GO:0005829,GO:0005829,GO:0005829,GO:0005829,GO:0005829,GO:0005829,GO:0005886,GO:0005886,GO:0005886,GO:0005886,GO:0005886,GO:0005886,GO:0005886,GO:0005886,GO:0016020,GO:0016020,GO:0016020
SPAG11B	GO:0005515,GO:0005515,GO:0051838,GO:0061844
CD47	GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515
RBL2	GO:0005654,GO:0005694,GO:0005730,GO:0005829
CAMSAP2	GO:0005829,GO:0005829,GO:0005829,GO:1990752,GO:1990752,GO:1990752
SPIRE1	GO:0005654,GO:0005654,GO:0005654,GO:0005829,GO:0005829,GO:0005829
VAC14	GO:0005829,GO:0043231,GO:0043231
HLA-DQA1	GO:0002250,GO:0002504,GO:0005765,GO:0010008,GO:0042613
SGCZ	GO:0005515,GO:0005515,GO:0005515,GO:0005856,GO:0042383,GO:0016012
NDUFS8	GO:0008137,GO:0051539,GO:0055085,GO:0005743,GO:0070469
KDM1B	GO:0016491
RBBP4	GO:0005654,GO:0005654,GO:0005654,GO:0005654,GO:0005829,GO:0005829,GO:0005829,GO:0005829
ABCC8	GO:0005515
AHNAK	GO:0005515,GO:0005515,GO:0005515,GO:0042802,GO:0005829,GO:0005886
ZNF415	GO:0005515,GO:0001650,GO:0001650,GO:0015630,GO:0015630
CENPU	GO:0005634,GO:0005694
IFFO1	GO:0005515,GO:0005515
FCHO2	GO:0042802
CCDC88C	GO:0030705,GO:0005737
ZNF527	GO:0006355
NRG4	GO:0008083,GO:0007165,GO:0016020
FOXP2	GO:0003700,GO:0043565,GO:0046872,GO:0006355,GO:0005634
RASGEF1B	GO:0005515,GO:0005515,GO:0005515,GO:0005515
FANCA	GO:0036297,GO:0043240
TSHR	GO:0004996,GO:0038194,GO:0016020
ADAMTSL5	GO:0005576
INCA1	GO:0005654,GO:0005654,GO:0016604,GO:0016604
BRME1	GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515
FAAP100	GO:0005515,GO:0005515,GO:0005515,GO:0005654,GO:0005829
NEXN	GO:0005515,GO:0005515,GO:0005515,GO:0005886,GO:0005886,GO:0015629,GO:0015629
GALNT2	GO:0005794
AP1B1	GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005794,GO:0005794,GO:0005794,GO:0005829,GO:0005829,GO:0005829,GO:0043231,GO:0043231,GO:0043231
BST2	GO:0005794,GO:0043231
PMPCA	GO:0005739
SCRN1	GO:0005515,GO:0005515,GO:0005515,GO:0005515
SREBF2	GO:0000981,GO:0006357,GO:0032933,GO:0045542,GO:0005634,GO:0005654,GO:0005783,GO:0043231
ARHGEF5	GO:0005654,GO:0005654,GO:0005829,GO:0005829,GO:0005886,GO:0005886
GTF3C1	GO:0005654,GO:0005654,GO:0005730,GO:0005730
KCNMA1	GO:0005249,GO:0005249,GO:0005515,GO:0005515,GO:0015269,GO:0015269,GO:0042802,GO:0060072,GO:0006813,GO:0071805,GO:0071805,GO:0016020,GO:0008076
TWF1	GO:0005829,GO:0005829,GO:0005829
HYAL1	GO:0004415,GO:0004415,GO:0004415,GO:0004415,GO:0004415,GO:0030214
ASPH	GO:0005509,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0044325,GO:0005513,GO:0010524,GO:0010649,GO:0010880,GO:0010881,GO:0031585,GO:0032237,GO:0033198,GO:0045893,GO:0055074,GO:0060314,GO:0060316,GO:0060316,GO:0070588,GO:0071277,GO:0090316,GO:0005783,GO:0005783,GO:0005783,GO:0005783,GO:0005783,GO:0005783,GO:0005783,GO:0005789,GO:0014701,GO:0032541,GO:0033017,GO:0033018,GO:0034704
TFCP2	GO:0005515,GO:0005654,GO:0005654,GO:0005829,GO:0005829
AKAP13	GO:0005829,GO:0005829
KCNH2	GO:0005515
SMARCB1	GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0001650,GO:0001650,GO:0005654,GO:0005654,GO:0043231,GO:0043231
BPTF	GO:0005515,GO:0005515,GO:0005654,GO:0005654
POU4F2	GO:0000122,GO:0045944,GO:0045944,GO:0045944,GO:0005634
STX4	GO:0005886
GRSF1	GO:0005739,GO:0005739
NFIA	GO:0005515,GO:0005515,GO:0005515,GO:0005654,GO:0005654,GO:0005654,GO:0005654,GO:0030054,GO:0030054,GO:0030054,GO:0030054
CHD3	GO:0005654,GO:0005654,GO:0005654,GO:0005730,GO:0005730,GO:0005730,GO:0034451,GO:0034451,GO:0034451
GRIN2A	GO:0005515
COX10	GO:0005730,GO:0005739,GO:0005829
TP53BP1	GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005654,GO:0005654,GO:0005654,GO:0016604,GO:0016604,GO:0016604
ZNF155	GO:0005515,GO:0005515,GO:0005515
AIMP1	GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005829
ILF3	GO:0005515,GO:0005515,GO:0005654,GO:0005654,GO:0005654,GO:0005654,GO:0005654,GO:0005654,GO:0005730,GO:0005730,GO:0005730,GO:0005730,GO:0005730,GO:0005730,GO:0005739,GO:0005739,GO:0005739,GO:0005739,GO:0005739,GO:0005739
PTPN13	GO:0001650,GO:0001650,GO:0001650,GO:0001650,GO:0005654,GO:0005654,GO:0005654,GO:0005654,GO:0005829,GO:0005829,GO:0005829,GO:0005829
ELAVL2	GO:0005515,GO:0005515
TRAP1	GO:0005654,GO:0005654,GO:0005739,GO:0005739
TRAF2	GO:0005515,GO:0005515,GO:0005829
BFSP1	GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515
FOXI1	GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005730,GO:0005730,GO:0043231,GO:0043231
ANK3	GO:0005515,GO:0005886,GO:0005886,GO:0005886,GO:0005886
DLG1	GO:0005515,GO:0005515,GO:0005515,GO:0005515
RALGDS	GO:0005515,GO:0005515,GO:0005515,GO:0005515
NFATC3	GO:0005654,GO:0005654,GO:0005654,GO:0005829,GO:0005829,GO:0005829
PPP1R8	GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005654,GO:0005654,GO:0005654,GO:0016607,GO:0016607,GO:0016607
BNIP1	GO:0005783,GO:0005783
BNIP2	GO:0005730,GO:0005829
NFX1	GO:0005654,GO:0005654,GO:0005730,GO:0005730,GO:0005829,GO:0005829,GO:0005886,GO:0005886
CSTF3	GO:0005654
ARHGAP5	GO:0005515,GO:0005783,GO:0005783,GO:0005829,GO:0005829
PLA2R1	GO:0038023,GO:0038023,GO:0043274,GO:0043274,GO:0006898,GO:0006898,GO:0005576,GO:0005886
PRDM2	GO:0005654,GO:0005654,GO:0005794,GO:0005794
GYPA	GO:0003674,GO:0008150,GO:0005575,GO:0016020
STRN3	GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0000122,GO:0045892,GO:0045944,GO:0005634,GO:0005737
CDC16	GO:0005515,GO:0005515
STK4	GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0042802,GO:0005654,GO:0005654,GO:0005829,GO:0005829,GO:0016604,GO:0016604
FLII	GO:0005654,GO:0005654,GO:0005654,GO:0005829,GO:0005829,GO:0005829,GO:0034451,GO:0034451,GO:0034451
COASY	GO:0005515,GO:0005515
TRDN	GO:0005515,GO:0005515,GO:0005515,GO:0005654,GO:0005829,GO:0005886
ACACA	GO:0005515,GO:0005515,GO:0005515,GO:0001650,GO:0001650,GO:0005829,GO:0005829,GO:0015629,GO:0015629
GPS1	GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005654,GO:0005654,GO:0005654,GO:0005829,GO:0005829,GO:0005829
ZBTB17	GO:0005515
USP4	GO:0005515,GO:0005829,GO:0005829,GO:0005886,GO:0005886
DUSP4	GO:0005654,GO:0005654
DAZ2	GO:0005515
MTAP	GO:0005654,GO:0005654,GO:0005829,GO:0005829
REST	GO:0042802,GO:0006355,GO:0010628,GO:0050885,GO:0050910,GO:0060088,GO:2000678,GO:0005634,GO:0005654,GO:0005829
PRKAA1	GO:0004674,GO:1903944,GO:0005829,GO:0005829,GO:0016607,GO:0016607
NR1H3	GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005654,GO:0005654,GO:0005829,GO:0005829
PPFIA1	GO:0005829,GO:0005829,GO:0005925,GO:0005925
CALCOCO2	GO:0005829,GO:0005829,GO:0005829,GO:0005829,GO:0005829,GO:0043231,GO:0043231,GO:0043231,GO:0043231,GO:0043231
TARDBP	GO:0005654
PAK1	GO:0005515,GO:0005515,GO:0005515,GO:0042802,GO:0042802,GO:0005829,GO:0005829,GO:0005886,GO:0005886
MAPK7	GO:0005654,GO:0005654
STX5	GO:0005515,GO:0006890
CBLB	GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005654,GO:0005654,GO:0005654,GO:0005829,GO:0005829,GO:0005829
SEMA3B	GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515
ERCC8	GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0009411,GO:0045739
SELENBP1	GO:0001650,GO:0001650,GO:0001650,GO:0005730,GO:0005730,GO:0005730
SLA	GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515
SRSF5	GO:0005654,GO:0005654,GO:0005730,GO:0005730,GO:0005829,GO:0005829
MAD2L1	GO:0005654
TRIM28	GO:0005654,GO:0005654
DHRS2	GO:0005654,GO:0005654,GO:0005739,GO:0005739
G3BP1	GO:0005829
GPR17	GO:0005515
SKP2	GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005654,GO:0005730,GO:0005829
PABPC4	GO:0005829,GO:0005829,GO:0005829
GRB10	GO:0005158,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0042802,GO:0042802,GO:0008286,GO:0032868,GO:0042327,GO:0045719
CRHR2	GO:0005515,GO:0005515,GO:0005515,GO:0005886,GO:0005886
IFIT5	GO:0005886,GO:0005886
MTA1	GO:0005654,GO:0005654,GO:0005829,GO:0005829,GO:0043231,GO:0043231
PTPRS	GO:0005515,GO:0005829,GO:0005829,GO:0005886,GO:0005886
SLC14A1	GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005886
SP140	GO:0001650,GO:0001650,GO:0001650,GO:0005739,GO:0005739,GO:0005739
ITGB3BP	GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005654,GO:0005654
PPIL2	GO:0005654,GO:0005654
ZNF177	GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515
PPP2R5C	GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0019888,GO:0019888,GO:0006977,GO:0042771,GO:0042771,GO:0005654,GO:0005654,GO:0005794,GO:0005794,GO:0005829,GO:0005829,GO:0000159,GO:0000159
CTBP1	GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0042802,GO:0042802,GO:0042802,GO:0005654,GO:0005654
PDE3B	GO:0004114,GO:0045765,GO:0051896
MAPK8IP2	GO:0000165,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0030295,GO:0030295
UBE2V1	GO:0005515,GO:0005654,GO:0005654,GO:0005654
DYNC1I2	GO:0005515,GO:0005515,GO:0005515,GO:0005515
ILK	GO:0005829,GO:0005829,GO:0005925,GO:0005925
MSLN	GO:0005515
IKZF1	GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0042802,GO:0005654,GO:0005654,GO:0005654,GO:0005829,GO:0005829,GO:0005829
SNTB2	GO:0005654,GO:0005794,GO:0005886
XRCC4	GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0042802,GO:1905782,GO:0005737,GO:0005654,GO:0005654
PPIG	GO:0005829,GO:0016607
TCOF1	GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0001650,GO:0001650,GO:0001650,GO:0001650,GO:0001650,GO:0001650,GO:0001650,GO:0005654,GO:0005654,GO:0005654,GO:0005654,GO:0005654,GO:0005654,GO:0005654,GO:0005829,GO:0005829,GO:0005829,GO:0005829,GO:0005829,GO:0005829,GO:0005829
SLC39A6	GO:0005515,GO:0005515,GO:0005515
OS9	GO:0005515,GO:0005515,GO:0005783,GO:0005783,GO:0005783,GO:0005783,GO:0005783,GO:0005783,GO:0005783,GO:0005783
GOLGA4	GO:0005654,GO:0005654,GO:0005794,GO:0005794
ADAM9	GO:0004222,GO:1902945,GO:0006509,GO:0016485,GO:0042987,GO:0005615
ADAM15	GO:0005515,GO:0005515,GO:0005515
FKBP5	GO:0005654,GO:0005654
TUSC3	GO:0015693,GO:0015693
MYO9B	GO:0005515,GO:0005829,GO:0005829
NFATC2	GO:0005515,GO:0005654,GO:0005654,GO:0005654,GO:0005654,GO:0005829,GO:0005829,GO:0005829,GO:0005829
TNK1	GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515
BIRC2	GO:0042802
GPM6B	GO:0005515,GO:0005515
PICALM	GO:0005515,GO:0005515,GO:0005515,GO:0043231,GO:0043231,GO:0043231,GO:0043231,GO:0043231
MAMLD1	GO:0005654,GO:0005654,GO:0005654,GO:0005794,GO:0005794,GO:0005794,GO:0005813,GO:0005813,GO:0005813,GO:0016604,GO:0016604,GO:0016604
MTM1	GO:0005829,GO:0005886
SQSTM1	GO:0005829,GO:0005829,GO:0043231,GO:0043231
TRPC3	GO:0005515,GO:0005515
TUBB3	GO:0015630,GO:0015630,GO:0045171,GO:0045171,GO:0072686,GO:0072686
ASAH1	GO:0003714,GO:0005515,GO:0005515,GO:0016922,GO:0045892,GO:0050810,GO:0005634
PNOC	GO:0005515
ATR	GO:0005654,GO:0005654,GO:0005794,GO:0005794
CAMK2B	GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515
CAMK2G	GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515
CAMK2D	GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515
DCTN2	GO:0005813,GO:0005813,GO:0005813,GO:0005829,GO:0005829,GO:0005829
PKD2	GO:0005515,GO:0005515,GO:0005515,GO:0042802,GO:0042802,GO:0042802,GO:0005783,GO:0005829
DGKZ	GO:0001727,GO:0004143,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0031571,GO:0045930,GO:0016607,GO:0016607,GO:0016607,GO:0016607,GO:0016607,GO:0016607,GO:0016607
IQGAP2	GO:0005874
STIM1	GO:0005515,GO:0005783
TRA2A	GO:0005654,GO:0005730,GO:0043231
SNX1	GO:0005764,GO:0005764,GO:0005764,GO:0005768,GO:0005768,GO:0005768,GO:0043231,GO:0043231
KRR1	GO:0005654,GO:0005654,GO:0005694,GO:0005694,GO:0005730,GO:0005730,GO:0045171
PWP1	GO:0005730,GO:0005794
MTMR2	GO:0043231
CUL2	GO:0005654,GO:0005654
CUL3	GO:0005515
CUL4B	GO:0005654,GO:0005654,GO:0005829,GO:0005829
TP53BP2	GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005829,GO:0005829,GO:0030054,GO:0030054
DYRK1A	GO:0005874,GO:0005883,GO:0005884,GO:0003779,GO:0005515,GO:0005515,GO:0008092,GO:0015631,GO:0042802
PTCH1	GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515
FHL1	GO:0005515,GO:0005829,GO:0005829,GO:0005829,GO:0005829,GO:0005829,GO:0005886,GO:0005886,GO:0005886,GO:0005886,GO:0005886
RIN1	GO:0005515,GO:0005515
RAPSN	GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005813,GO:0005829,GO:0005886
MOGS	GO:0005783,GO:0005783
ATP1A4	GO:0005515,GO:0005515
RUNX3	GO:0005515,GO:0005515,GO:0005654,GO:0005654,GO:0005730,GO:0005730,GO:0005829,GO:0005829,GO:0043231,GO:0043231
NACA	GO:0003677,GO:0003713,GO:0005515,GO:0005515,GO:0005515,GO:0000122,GO:0003231,GO:0006412,GO:0010664,GO:0015031,GO:0042060,GO:0043403,GO:0045944,GO:0048633,GO:0048742,GO:0061384,GO:1905551,GO:2000138,GO:0005634,GO:0005737,GO:0005854,GO:0070062
NCOA4	GO:0005515,GO:0005515,GO:0005515
PMAIP1	GO:0005515
ARFRP1	GO:0005794,GO:0005794,GO:0005794,GO:0005794
SPTAN1	GO:0015630,GO:0015630,GO:0015630,GO:0043231,GO:0043231,GO:0043231
PKP1	GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005654,GO:0005654,GO:0005886,GO:0005886
DDX39B	GO:0016607
EXOSC2	GO:0005654,GO:0005730
BMPR2	GO:0005654,GO:0005886
MOBP	GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515
PTK6	GO:0005654,GO:0005829,GO:0005886,GO:0016604
KLF5	GO:0005654,GO:0005654,GO:0005794,GO:0005794,GO:0043231,GO:0043231
GTF2H2	GO:0016607
GTF2H3	GO:0005654,GO:0005654
RAPGEF1	GO:0043231,GO:0043231,GO:0043231
IDI1	GO:0000287,GO:0004452,GO:0005515,GO:0030145,GO:0008299
CACNA1C	GO:0005515
CAPS	GO:0005654,GO:0005829,GO:0005886
CUX1	GO:0006891,GO:0000139,GO:0000139,GO:0005654,GO:0005654,GO:0005654,GO:0005654,GO:0005654,GO:0005794,GO:0005794,GO:0005794,GO:0005794,GO:0005794
RUNX2	GO:0005654,GO:0005654,GO:0005654
NFYC	GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005654,GO:0005654,GO:0005654,GO:0005654,GO:0005654,GO:0005654
PRKG1	GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0042802,GO:0042802,GO:0005886
CEACAM7	GO:0005829,GO:0005886
CDK13	GO:0005515,GO:0005794,GO:0005794,GO:0005829,GO:0005829,GO:0016607,GO:0016607
IL16	GO:1902565,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0019221,GO:0005829,GO:0005829,GO:0005829,GO:0005886,GO:0005886,GO:0005886,GO:0005925,GO:0005925,GO:0005925,GO:0016607,GO:0016607,GO:0016607,GO:0090543,GO:0090543
CKAP5	GO:0005515,GO:0005730,GO:0005730,GO:0005813,GO:0005813,GO:0005886,GO:0005886
CIRBP	GO:0005654,GO:0005654
HNRNPD	GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0042789,GO:0042789,GO:0045944,GO:0045944,GO:0005654,GO:0005654,GO:0005654
TOB2	GO:0005829
NID2	GO:0005886
LRP8	GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515
DAG1	GO:0005515,GO:0005515,GO:0005515
BOP1	GO:0005654,GO:0005694,GO:0005730
TRIM14	GO:0005737
SAFB2	GO:0005654,GO:0016604,GO:0043231
