gene,SI_15001,SI_15002,SI_15003,SI_15004,SI_16462,SI_16463,SI_16464,SI_16465,SI_16466,SI_16467,SI_16468,GTEX.1117F.0226.SM.5GZZ7,GTEX.1117F.0426.SM.5EGHI,GTEX.1117F.0526.SM.5EGHJ,GTEX.1117F.0626.SM.5N9CS,GTEX.1117F.0726.SM.5GIEN,GTEX.1117F.1326.SM.5EGHH,GTEX.1117F.2426.SM.5EGGH,GTEX.1117F.2526.SM.5GZY6,GTEX.1117F.2826.SM.5GZXL,GTEX.1117F.2926.SM.5GZYI
ENSG00000117245.12,144,82,309,82,91,15,63,91,50,108,45,325,202,174,428,340,578,195,70,808,108
ENSG00000186185.13,239,119,24,396,144,4,141,264,65,162,74,15,18,4,18,13,17,21,771,2,127
ENSG00000054523.17,11615,7401,13882,5229,5432,2038,5567,6665,3081,8093,3920,4985,14409,5724,4239,2889,2568,4712,5663,4485,3850
ENSG00000138182.14,946,357,334,670,419,414,79,259,244,599,400,491,111,421,206,77,104,175,638,260,347
ENSG00000139116.18,9141,5709,4283,6918,4092,928,1496,1107,1631,2690,1537,310,694,328,712,1305,547,588,3021,660,1118
ENSG00000116852.14,1436,535,1558,1596,462,436,1158,2216,554,1155,344,1520,173,884,520,374,1892,344,229,448,273
ENSG00000079616.12,1319,613,738,1415,369,235,646,555,375,1010,301,885,277,622,559,401,302,367,1932,755,1601
ENSG00000186638.16,956,218,89,845,173,35,97,211,204,331,123,25,9,26,67,40,25,117,181,61,40
ENSG00000066735.14,652,464,1982,788,262,164,606,366,110,847,592,971,383,643,520,576,812,514,346,901,639
ENSG00000068796.16,3578,2434,10134,2956,2923,1778,346,3784,1032,1790,2102,782,232,820,811,412,678,571,1233,792,542
ENSG00000131437.15,4427,2591,2554,3972,1594,590,1180,1065,645,1627,713,472,125,404,1044,456,316,1205,861,741,622
ENSG00000088727.12,694,239,257,485,169,91,197,198,110,247,168,232,167,209,172,164,74,157,83,189,149
ENSG00000157404.15,391,583,728,336,1107,246,329,911,309,1188,638,6106,34,567,447,402,847,2018,560,2887,2532
ENSG00000126214.21,9412,4429,6974,6620,4246,1363,5870,7777,1959,12317,3269,7724,6413,8247,10065,6022,4997,8427,8577,8286,7225
ENSG00000174996.11,1539,1809,1425,2093,611,265,1424,1412,588,1377,768,1026,2379,1034,2913,1408,1108,2936,2330,1872,1434
ENSG00000118922.17,2019,700,1107,714,830,313,427,844,461,2034,743,773,373,1376,2077,958,611,1073,668,987,484
ENSG00000171872.4,19,10,24,20,8,6,1,31,13,38,8,2,0,0,0,0,2,97,3,1,2
ENSG00000127528.5,1004,1310,1481,1468,1199,358,3065,2471,905,3860,732,4747,2937,28445,6081,1775,13491,1023,980,3375,3825
ENSG00000119138.4,5512,3277,9615,4436,4738,621,6204,8092,1171,11512,3188,16107,20263,18873,11831,6904,10716,6481,3775,10476,7564
ENSG00000179023.8,2195,1370,924,2338,18,149,1056,70,382,487,978,16,2,0,2,1,0,0,136,113,3
ENSG00000162873.14,46,7,16,56,124,1,175,121,16,193,32,8,5,74,47,24,12,60,226,7,9
ENSG00000003096.14,226,1497,674,1086,250,83,52,240,339,195,224,226,56,250,279,208,83,2396,322,299,138
ENSG00000197705.9,62,94,21,31,55,51,123,11,10,73,15,175,6,47,119,33,105,188,79,30,27
ENSG00000174010.9,1441,676,655,838,632,154,236,619,214,620,249,433,295,475,557,373,687,453,420,443,392
ENSG00000162413.16,883,760,2193,615,1014,223,1945,1351,294,619,313,4313,15642,4917,5024,4543,1595,5515,4749,3616,3618
ENSG00000179454.13,1611,681,1141,648,1133,163,155,693,365,1208,566,851,374,834,1093,654,560,932,1518,744,931
ENSG00000250412.1,182,32,349,61,34,55,42,9,33,78,48,2,1,0,2,7,2,0,32,0,2
ENSG00000149243.15,2,13,8,5,9,0,0,0,6,9,6,37,22,16,88,20,22,30,42,54,35
ENSG00000175946.8,10,18,11,10,10,0,0,28,3,86,27,9,13397,32,135,224,8,203,4,29,13
ENSG00000109790.16,3401,1159,2133,1975,1615,466,699,1515,629,4882,1230,1148,270,795,1189,876,1214,1012,410,1434,365
ENSG00000198642.6,5730,2682,2104,3922,1712,391,326,1500,1081,2889,1834,1478,406,1060,2423,1116,1428,1758,2541,2268,1619
ENSG00000167749.11,12,11,11,12,2,6,0,38,1,10,8,1,0,0,1,2,2,9,3,34,13
ENSG00000256667.6,898,205,700,568,343,126,83,136,191,861,243,235,37,163,304,159,329,287,267,244,147
ENSG00000111796.3,197,100,367,233,138,228,0,216,45,124,129,70,12,101,82,205,397,63,150,15,31
ENSG00000134545.13,66,7,128,22,32,33,1,27,7,35,14,12,2,9,21,9,24,2,63,8,2
ENSG00000205809.9,58,14,105,33,25,392,0,26,14,39,12,7,0,7,2,4,57,8,18,7,4
ENSG00000205810.8,54,16,116,46,23,548,0,12,12,52,27,40,7,23,30,14,153,10,12,9,4
ENSG00000183542.5,74,14,101,32,23,143,4,35,55,53,14,49,7,38,30,10,137,25,20,7,2
ENSG00000188883.4,0,15,0,0,0,0,0,0,0,0,1,20,0,0,3,0,0,1,311,8,44
ENSG00000272333.5,15200,12096,16247,16135,6447,3675,20191,13409,3973,12755,4420,7832,5943,9023,5539,2862,3331,5931,7164,6428,5658
ENSG00000137812.19,1021,168,96,1025,414,160,56,418,252,509,355,15,14,12,35,12,19,22,461,23,97
ENSG00000128944.13,190,122,111,221,148,70,2,98,82,163,74,200,210,116,248,165,175,246,492,284,204
ENSG00000266820.1,1807,430,1023,1342,852,245,315,1328,336,2864,723,3142,838,913,1079,375,553,766,1392,1186,934
ENSG00000196911.10,970,336,770,388,775,312,152,251,273,829,465,972,431,1049,1245,541,671,1672,1356,878,731
ENSG00000133703.11,718,493,270,555,335,140,51,435,135,317,204,2106,792,3484,2242,915,1295,1511,4088,1976,1854
ENSG00000133619.17,2934,1640,8973,4495,3898,1865,3505,2640,927,5526,4128,710,538,571,806,2392,310,1044,1179,780,615
ENSG00000183762.12,1204,1211,2509,509,275,93,334,1870,180,590,314,2662,2711,565,1525,2306,619,1103,5150,1032,2707
ENSG00000001631.15,5650,2126,3027,2823,2691,598,903,1612,1434,4008,2568,1638,748,1399,2143,1232,1237,1448,2444,1659,1218
ENSG00000171345.13,690,431,2867,13,411,69,19,62,9,228,1833,10200,74,95,55,79,218,1057,8618,9294,1879
ENSG00000229028.2,20,1,46,2,24,11,0,11,0,0,1,0,0,4,0,3,8,8,4,1,2
ENSG00000186393.5,12,11,5,15,7,25,21,29,2,6,3,0,0,0,1,1,3,0,8,0,4
ENSG00000186049.8,11,14,20,2,21,0,77,1,0,11,4,12,1,2,3,15,12,0,8,2,500
ENSG00000170421.12,1166,1358,1272,1192,216,238,4695,1586,311,407,632,2708,49,379,1914,1977,765,1059,1738,7847,1136
ENSG00000170442.11,146,12,55,6,9,0,28,8,1,116,5,64,7,6,171,2,4,2,48,52,40
ENSG00000241241.1,138,147,76,127,51,2,117,33,8,8,5,0,0,0,0,0,0,0,3,0,0
ENSG00000244411.3,27,9,13,41,4,24,24,21,8,22,15,4,5,0,4,1,2,0,0,4,2
ENSG00000163463.11,1622,1407,2292,1726,755,232,320,1326,645,689,674,3024,2301,2599,3411,2053,2433,3464,2750,3908,2656
ENSG00000157992.12,95,92,335,88,168,8,201,93,35,147,106,194,49,110,82,38,36,175,949,317,412
ENSG00000171435.13,356,124,20,82,102,11,32,150,32,16,40,7,8,0,2,4,0,1,6,19,3
ENSG00000198841.3,262,261,271,286,90,40,518,178,103,135,98,333,240,206,229,52,171,139,163,245,142
ENSG00000198945.7,1279,507,870,627,709,93,530,712,634,1493,617,996,136,598,1008,341,580,1182,510,714,434
ENSG00000154655.15,2888,561,2265,892,522,447,201,331,177,777,224,353,19,87,281,177,188,316,1157,891,696
ENSG00000196976.7,114,44,151,45,74,20,27,103,9,14,11,321,145,148,446,289,288,183,717,518,647
ENSG00000225693.1,43,13,33,40,9,2,1,10,8,17,8,3,2,1,12,7,6,11,13,6,8
ENSG00000130702.15,42501,26874,79478,38271,11840,7972,71204,15925,14197,35393,13297,10061,4105,30447,26867,7964,10439,23078,30239,22426,21158
ENSG00000058085.14,378,470,124,121,119,40,880,912,124,367,310,690,66,93,232,152,446,123,2228,1987,2782
ENSG00000005893.15,5153,2948,8298,3483,3188,694,392,3361,1415,1949,2162,6654,5360,3299,5531,3773,6074,3754,9155,5715,7301
ENSG00000116586.11,731,568,1009,957,387,148,67,698,187,273,194,679,565,313,1332,765,848,627,1473,1155,1164
ENSG00000188186.10,612,461,929,596,320,132,275,316,199,350,159,2796,1318,2181,2481,1586,1546,1996,2743,2144,15401
ENSG00000134248.13,1153,721,618,581,444,34,87,375,313,340,455,1824,1333,1529,1805,1741,1798,1067,2156,1874,2237
ENSG00000115365.11,2350,1811,1356,1431,929,208,180,705,615,1068,734,2874,1360,2421,3561,1692,1771,2277,4728,2565,3156
ENSG00000132434.9,554,434,218,496,257,50,397,278,190,378,284,659,434,264,501,230,194,733,688,422,454
ENSG00000002549.12,2807,1359,3210,2330,1164,1194,594,1565,1110,1203,905,2866,2380,1967,3665,1731,2999,1349,1632,3913,1711
ENSG00000104341.16,592,681,1370,305,476,123,187,949,132,473,402,2207,4091,1296,3389,6563,2501,2562,3474,2673,3031
ENSG00000133424.20,813,528,540,501,456,137,821,660,283,1148,488,2120,1513,1846,1890,2325,1223,3533,1033,1795,981
ENSG00000107929.14,5374,3230,3975,2948,2142,875,1904,2776,1097,2861,1822,4083,5907,2475,3166,1916,2036,2667,5923,3021,3586
ENSG00000166173.10,807,1499,3926,1236,1054,160,301,761,247,593,213,2490,569,2432,2868,2000,2006,1146,612,1768,1265
ENSG00000001497.16,2972,1877,3426,2616,1150,417,2171,909,579,1405,669,2971,1991,4164,3264,1593,1880,3809,2511,2785,2292
ENSG00000213658.11,353,215,391,811,319,96,345,319,278,379,143,352,77,1209,1950,231,247,1707,588,490,395
ENSG00000122188.12,127,44,114,232,49,220,19,115,70,79,46,88,0,41,33,42,135,34,38,37,121
ENSG00000204381.11,545,276,392,224,606,104,99,210,117,576,269,1562,152,717,1238,1259,1419,1223,326,453,465
ENSG00000162194.12,289,95,80,212,94,10,87,69,50,191,37,225,29,43,139,62,110,71,107,118,56
ENSG00000157578.13,164,42,86,90,37,2,0,27,36,61,26,81,92,74,101,59,28,112,74,87,29
ENSG00000213398.7,1652,733,1143,2098,657,106,1433,1128,557,2176,617,1738,467,1583,2664,979,1092,2866,1110,2402,1229
ENSG00000172954.13,724,765,753,914,409,161,421,566,262,785,462,345,86,227,646,268,233,611,1168,340,294
ENSG00000168806.7,1018,855,498,1436,221,119,184,268,243,387,219,318,191,152,366,127,112,337,465,393,204
ENSG00000187922.13,13,26,14,13,37,0,1,10,3,18,8,390,150,1059,447,318,105,536,246,209,206
ENSG00000214402.6,32,26,6,22,43,13,0,4,15,38,7,40,24,17,41,57,69,28,88,7,10
ENSG00000178177.15,1834,763,1362,1004,911,303,303,591,277,1415,577,386,144,337,541,228,408,411,837,575,557
ENSG00000188501.11,16,5,13,27,136,17,2,5,1,16,0,9,3,7,16,4,6,9,2,15,0
ENSG00000198728.10,4029,2844,4843,2170,1835,928,2463,2355,1461,4556,1688,8752,3028,6783,4727,3821,3150,9496,9232,3933,9450
ENSG00000122367.19,935,308,210,1287,523,600,265,703,255,4261,204,1255,20724,9275,5952,26576,326,3649,678,836,747
ENSG00000111716.12,8020,7313,3865,5177,5340,696,754,2891,1966,2233,2035,8188,6821,14850,10319,26812,9374,7274,5930,9122,3693
ENSG00000130164.13,604,1089,1108,911,1558,275,2825,3121,83,410,209,896,164,416,1899,1104,4596,1819,6280,1932,3266
ENSG00000168675.18,1274,1193,1856,2221,883,543,764,1685,612,3289,893,813,173,543,1212,894,342,2331,304,695,218
ENSG00000157978.11,321,382,435,233,271,124,205,334,204,642,223,1397,491,678,2615,1072,869,1544,4978,2312,2005
ENSG00000164406.7,127,38,108,69,8,28,33,44,46,69,24,82,47,80,152,105,77,173,400,129,129
ENSG00000243709.1,4,9,4,6,6,0,3,8,8,3,0,42,19,40,49,8,6,64,19,13,10
ENSG00000105617.3,699,600,884,1017,409,91,471,356,156,485,202,391,477,611,418,343,292,336,337,380,433
ENSG00000167615.16,79362,56928,74747,82798,48849,20504,61108,92408,26551,63513,24639,35996,13822,47482,59937,30050,31647,57521,40120,41923,35924
ENSG00000275183.1,155,151,616,143,92,42,327,161,44,118,68,231,123,92,282,93,114,97,230,246,148
ENSG00000116678.19,1576,757,1655,500,751,218,246,831,532,892,409,839,121,345,3775,1039,1536,2454,535,2725,2386
ENSG00000165046.12,255,95,74,67,155,56,68,112,32,159,388,117,12,179,134,76,170,146,85,81,61
ENSG00000162398.11,29,10,55,17,5,0,0,16,8,23,2,8,6,4,0,0,2,0,264,3,18
ENSG00000133317.14,54,56,200,8,283,51,1,108,4,62,270,112,4,1,323,24,137,11,7,113,27
ENSG00000116977.18,1983,1485,2493,1213,1208,598,663,2009,583,1913,940,3106,590,1551,2999,2430,2673,2253,3556,2968,2846
ENSG00000214269.3,13,5,4,11,2,3,0,38,1,5,6,8,5,4,2,5,8,3,9,2,5
ENSG00000133067.17,40,67,72,72,49,46,65,128,77,60,40,69,16,388,5835,89,236,29,2266,447,317
ENSG00000146166.16,97,7,6,25,11,12,3,18,46,13,41,1,1,0,2,0,7,2,0,0,2
ENSG00000273706.4,1,71,1,1,2,2,0,4,3,0,1,0,0,0,0,1,0,2,2,0,0
ENSG00000106852.15,97,124,183,62,149,18,337,233,96,131,80,684,375,1070,2256,181,2836,587,332,1488,325
ENSG00000162624.14,19,0,0,0,959,28,0,9,1,13,0,0,0,0,0,0,2,0,0,0,0
ENSG00000121897.14,600,268,796,460,386,155,138,306,201,585,252,580,591,562,651,492,310,499,1220,534,693
ENSG00000005156.11,1852,1291,2209,2042,850,381,814,1130,522,1536,587,728,625,722,1040,640,865,1727,1852,1472,1266
ENSG00000174405.13,5110,1353,2045,2885,1466,640,114,1171,501,1737,1066,366,198,272,1112,522,452,457,1282,730,319
ENSG00000104974.11,273,71,78,198,28,58,54,206,48,132,54,51,6,11,12,33,46,24,8,70,6
ENSG00000187116.13,105,244,341,74,45,42,129,501,31,12,24,54,3,18,87,36,91,81,12,102,7
ENSG00000244482.10,304,320,541,257,252,282,219,871,47,149,107,251,63,93,451,177,182,179,21,326,195
ENSG00000104972.15,955,352,635,1192,220,393,339,636,251,661,220,137,28,54,130,187,281,150,68,162,27
ENSG00000131042.14,1002,768,1181,931,321,501,489,2017,179,591,287,637,132,156,520,346,458,439,62,495,126
ENSG00000204577.11,858,366,908,676,260,216,604,1704,53,216,106,286,70,84,539,288,291,383,89,262,107
ENSG00000186818.12,996,269,933,569,226,695,361,784,144,330,311,188,22,84,122,98,265,76,4,102,32
ENSG00000105609.16,227,311,417,149,435,102,694,438,65,173,138,3598,191,339,1709,527,694,122,18,809,910
ENSG00000050405.13,15613,8081,6785,8943,12901,2134,2716,6424,3449,9970,3192,12494,1404,8226,12259,3182,10202,7303,6390,11740,5205
ENSG00000169756.16,2263,1048,1337,1577,1028,715,368,1508,284,1130,648,4416,3316,3930,3576,2629,4010,3111,2715,2903,1694
ENSG00000072163.19,2142,1569,609,1306,706,117,1315,577,676,3584,508,4902,1924,10927,15154,7731,3306,17284,2681,6835,3824
ENSG00000256977.12,46,32,92,50,98,5,49,52,16,57,25,0,0,0,4,4,1,1,1,1,0
ENSG00000205659.10,105,62,81,90,70,43,33,77,36,138,39,514,551,873,720,350,402,410,502,651,422
ENSG00000111052.7,1408,529,225,914,399,201,54,81,273,580,81,613,174,833,1002,628,810,1547,331,866,96
ENSG00000183814.15,299,91,74,130,175,17,42,107,52,189,72,168,112,83,191,192,103,194,447,235,246
ENSG00000283945.1,557,135,820,575,119,123,140,72,164,322,64,5,10,8,18,2,8,15,16,24,11
ENSG00000263874.2,448,123,339,1051,150,151,41,397,282,454,213,318,52,367,246,86,62,328,105,87,76
ENSG00000215190.9,112,79,43,97,77,38,15,64,48,140,36,404,253,184,638,268,245,460,611,505,298
ENSG00000272419.6,176,154,290,473,119,109,61,132,168,341,123,66,8,57,217,66,41,116,321,109,71
ENSG00000214837.8,22,17,33,65,25,26,15,61,28,56,32,102,42,47,40,21,54,56,52,32,32
ENSG00000220804.8,66,50,188,65,36,28,37,70,31,84,38,134,96,175,105,103,61,82,128,126,121
ENSG00000204650.14,586,180,286,612,183,122,116,153,82,312,97,615,175,468,1163,796,507,1992,4611,1075,1501
ENSG00000169783.12,1468,502,412,2616,2212,285,92,1509,971,2573,970,214,40,276,950,656,373,580,356,364,175
ENSG00000174482.10,18,7,13,0,188,2,0,12,1,5,56,19,0,0,4,5,0,1175,8,9,7
ENSG00000213171.2,72,19,48,63,20,40,63,28,16,35,1,47,1536,0,0,22,0,0,11,13,5
ENSG00000204020.5,109,58,156,20,42,104,18,196,3,8,24,0,1,0,4,11,18,11,4,11,679
ENSG00000189067.12,4887,2804,3597,5285,1219,818,988,4332,784,814,871,4459,1006,7129,7581,3481,8253,4785,4761,11683,5849
ENSG00000073350.13,2407,2854,1831,2295,189,526,3748,692,701,1808,938,1018,102,417,826,280,505,624,6033,1876,3824
ENSG00000114988.11,993,1001,764,949,610,151,374,172,249,426,250,819,356,614,1160,799,652,1205,1668,1144,1149
ENSG00000139636.15,4967,1976,4775,1950,2296,573,1572,1646,581,2158,631,5426,1818,4860,3488,2050,2403,4934,3098,3291,2970
ENSG00000103227.18,1044,703,1490,1656,579,379,1072,777,389,1159,448,1170,464,630,1100,494,535,788,1364,869,831
ENSG00000185621.11,2510,708,1462,1436,1187,542,184,1045,431,1186,634,816,213,325,660,462,337,602,1166,630,465
ENSG00000136944.17,1,40,2,12,12,3,0,2,5,4,5,462,2,19,114,111,5,0,3,607,121
ENSG00000072201.13,628,245,359,504,214,145,498,266,212,1425,440,790,214,179,234,320,296,286,725,839,374
ENSG00000196365.11,6769,7051,15357,7459,4759,1227,8603,6731,1277,3637,2256,3897,3905,4028,2935,3010,3043,3029,3288,3054,3046
ENSG00000102910.13,7489,3680,6792,6680,4040,1077,1433,4140,1890,6489,2840,3946,2569,3588,3786,2778,2530,3582,5539,3724,3098
ENSG00000170500.12,106,588,27,193,350,95,6,230,17,58,83,416,1513,386,2656,1545,1447,12652,850,783,268
ENSG00000175556.16,2124,1190,1192,955,441,109,2858,733,168,886,102,458,236,374,250,202,304,175,62,384,140
ENSG00000134013.15,3129,2157,3579,1362,15616,967,2619,9657,649,3185,2355,3123,477,1113,2758,1702,5429,1692,572,1519,534
ENSG00000198670.11,3,0,1,0,0,1,1,1,0,0,0,1,0,2,4,0,4,0,19,0,4
ENSG00000213071.11,13,7,13,81,20,2,0,9,9,31,7,51,8,12,68,18,23,17,43,23,16
ENSG00000198121.13,168,1167,476,2360,1148,160,88,1780,693,418,523,4686,246,3040,4916,2324,2601,2328,1443,2877,5059
ENSG00000147145.12,24,7,6,11,49,31,0,23,18,58,12,34,4,0,110,58,98,52,14,28,18
ENSG00000139679.15,3389,920,1263,1286,1390,692,103,553,509,1758,1990,1598,364,765,3534,2231,3022,1664,18846,3717,2798
ENSG00000134324.11,1766,1448,1836,1618,1606,1085,935,1321,537,1439,982,3783,10638,2809,4724,2318,4426,3326,2570,4529,2611
ENSG00000101577.9,3666,2554,5825,3856,1878,1333,808,2994,1176,2189,2322,2373,388,2594,2761,1398,1865,1750,672,2837,907
ENSG00000132793.11,4416,1928,4648,3418,1174,1388,6041,1523,1542,3142,1522,2381,133,1508,3618,1472,1540,1076,8571,2621,4391
ENSG00000145012.13,17330,7791,14715,11307,10161,2685,3775,12686,4183,14557,5310,13063,4274,53395,33005,8150,15085,29144,9199,18084,8542
ENSG00000110031.12,898,324,668,653,208,150,92,328,236,448,154,813,215,847,545,430,461,527,346,420,398
ENSG00000128011.4,220,150,232,261,128,170,282,413,112,162,56,161,12,40,107,45,171,519,138,189,86
ENSG00000126243.8,161,339,329,531,274,90,114,469,251,571,266,685,178,328,924,353,585,880,743,1212,571
ENSG00000165379.13,23,29,0,8,71,3,0,109,11,3,7,193,7,2,140,40,104,36,267,111,123
ENSG00000144749.13,1378,1565,2037,1412,1626,558,1141,1564,879,1835,621,2726,3890,4365,2709,1741,1442,3951,1058,2991,2152
ENSG00000139263.11,3348,2891,2915,10451,2269,2681,985,1218,2274,5670,2794,4259,734,3319,1674,569,975,1454,4555,1610,4131
ENSG00000183423.11,145,31,161,125,32,27,81,95,25,153,38,36,22,50,31,24,14,30,76,75,45
ENSG00000118308.15,2501,676,738,1873,609,426,189,547,1263,1532,633,432,67,289,383,300,972,221,525,638,248
ENSG00000123384.13,44184,33482,119336,42596,92396,12768,18875,122936,29179,51169,36764,50253,2704,22137,69116,50107,34044,51353,25874,36584,29497
ENSG00000147650.11,1641,1637,1930,960,1259,318,725,1420,380,1166,581,605,536,367,715,554,537,1829,694,553,530
ENSG00000168702.17,85,144,74,29,671,57,1,20,79,120,79,635,1763,195,126,148,68,31,282,287,204
ENSG00000109771.15,473,132,177,161,154,4,106,57,96,186,95,323,346,362,403,506,213,460,301,212,147
ENSG00000172061.8,3,4,25,1,770,0,6,1069,7,0,23,2165,0,50,374,16,189,18,39,54,259
ENSG00000184434.7,180,113,11,89,1,56,2,5,91,28,253,15,0,4,5,8,10,17,26,6,12
ENSG00000125122.15,211,166,114,398,50,12,33,35,70,167,54,188,26,76,332,114,134,210,260,205,146
ENSG00000114248.9,57,18,12,36,3,73,0,21,1,3,5,6,0,0,0,0,0,0,0,9,2
ENSG00000137507.11,4323,6038,3576,6040,1703,736,4969,4868,2371,5668,2510,21525,4675,7765,8857,5068,7788,5941,2262,8164,3259
ENSG00000171757.15,188,68,49,131,66,3,3,9,18,73,15,52,7,21,79,55,49,9,18,89,16
ENSG00000176681.14,229,76,150,144,67,142,4,110,11,182,13,79,40,75,98,64,39,120,169,93,97
ENSG00000263142.5,7,2,65,127,55,23,0,2,68,72,1,139,27,301,452,239,147,370,318,337,137
ENSG00000238083.7,2168,872,956,1709,493,215,356,1000,334,1613,264,591,301,624,847,428,347,728,1251,793,720
ENSG00000176809.10,920,217,532,578,458,148,91,200,151,738,315,350,81,242,590,208,203,321,411,520,188
ENSG00000230445.4,84,19,33,48,9,0,0,12,18,44,32,5,0,7,9,13,2,8,11,22,6
ENSG00000265158.1,85,8,37,12,18,5,0,2,9,47,16,5,24,0,12,9,4,4,11,4,5
ENSG00000185158.12,839,410,810,769,481,318,284,597,348,1169,598,840,492,562,672,421,348,800,976,630,1010
ENSG00000250462.8,939,576,1424,793,518,52,147,531,311,1195,526,734,183,774,1138,599,522,828,1358,881,740
ENSG00000122477.12,218,28,158,19,54,53,64,27,18,221,30,373,1022,575,99,1060,44,63,61,70,77
ENSG00000132128.16,22487,6806,16838,3289,4856,3185,21010,7716,1207,17473,10615,5296,3808,3323,5107,2766,3568,4328,6010,4625,4023
ENSG00000137821.11,459,183,759,281,336,28,94,328,118,496,127,367,52,624,471,479,146,633,314,247,210
ENSG00000173988.12,22,8,29,19,40,0,0,1,16,14,7,6,2,1,10,6,8,2,0,4,8
ENSG00000188993.3,549,138,369,501,165,50,166,100,197,509,157,54,101,41,114,82,18,62,33,20,20
ENSG00000214954.8,161,76,301,128,78,26,128,71,65,198,52,41,6,12,53,21,14,25,72,36,22
ENSG00000204052.4,44,53,13,141,40,72,21,36,15,24,3,31,2,5,40,48,13,9,17,23,18
ENSG00000181350.11,50,61,96,39,17,21,4,103,27,95,7,84,27,21,99,69,150,225,100,233,60
ENSG00000136802.11,5316,4761,5959,5508,3359,855,3823,10640,2636,11542,3294,3821,1148,4301,5190,2588,4533,4495,13171,7406,4638
ENSG00000197147.13,1514,1084,1676,825,614,241,249,1075,307,1250,437,705,833,626,958,413,1284,273,822,1141,534
ENSG00000171492.14,3273,1598,1298,2292,524,706,297,1529,1467,2222,1494,381,402,109,453,349,295,469,720,471,305
ENSG00000188306.6,22,17,42,23,64,1,0,5,5,65,3,4,0,3,0,0,0,0,2,2,0
ENSG00000175928.5,17,109,16,29,74,13,31,105,13,22,439,143,187,10,64,12,23,272,17,133,149
ENSG00000125872.7,933,364,28,14,4,0,43,18,14,83,273,7,20,9,0,14,56,2,8,5,6
ENSG00000176204.13,91,8,3,9,170,22,11,7,38,16,20,20,1,2,40,2,0,0,16,0,2
ENSG00000148356.13,1181,918,2311,991,831,357,1028,934,507,1324,505,1347,357,1011,1787,1056,872,1881,2983,1448,3235
ENSG00000161654.9,51,74,84,67,83,11,58,72,32,51,35,371,450,313,307,236,351,177,437,373,229
ENSG00000232024.2,126,63,158,62,163,56,0,91,17,57,30,18,16,15,8,8,9,16,21,21,4
ENSG00000257103.8,4483,2969,5752,4473,2256,882,1700,2990,1987,4297,2673,5749,7473,6794,6065,3758,4633,5246,6504,5404,5635
ENSG00000130520.10,574,769,808,659,291,135,78,273,108,207,134,1370,1714,679,2116,1482,1274,1424,3617,2148,1947
ENSG00000181016.9,212,84,255,126,239,68,183,215,76,107,61,313,211,360,373,183,99,127,161,206,163
ENSG00000130592.15,1194,644,977,1640,645,587,222,987,318,319,246,4528,263,1174,2859,1902,4011,2279,1630,3245,3892
ENSG00000105699.16,3648,4271,5944,3329,1470,552,3915,3843,2030,1983,2336,829,258,557,770,175,427,371,3740,1383,3195
ENSG00000204482.10,674,262,260,902,84,202,1,467,86,217,139,86,18,64,141,83,151,106,37,139,114
ENSG00000226979.8,96,24,43,131,61,123,0,51,69,51,36,27,18,20,12,11,18,18,16,7,10
ENSG00000227507.2,651,466,211,1411,108,72,4,117,159,70,70,38,15,56,32,106,70,10,26,17,29
ENSG00000090006.17,1727,5823,4042,3745,1908,749,4252,5582,3082,6424,2496,10579,2045,24605,39414,22957,5202,36048,23262,8858,13084
ENSG00000012223.12,81,294,627,70,35,16,0,117,39,251,3203,222,327,34,87,121,72,37,35,2664,141
ENSG00000149716.12,1187,599,564,1512,358,161,177,210,211,568,147,1075,632,962,1368,458,533,1284,1868,1033,1096
ENSG00000007392.16,5781,2610,4331,3662,2646,1014,3025,1577,671,3516,793,3341,1343,2550,5183,2722,2874,7267,6601,4630,4007
ENSG00000169641.13,5742,3685,3537,3073,2622,981,2109,3416,980,5397,1877,2650,418,1759,2080,1531,1457,1307,3697,2616,1243
ENSG00000240053.8,1341,542,579,1190,401,112,430,1138,337,1391,408,6195,2228,7772,2256,967,910,2911,1970,2433,2188
ENSG00000204428.12,51,8,17,51,22,0,6,90,17,67,12,58,109,45,81,48,62,81,39,125,29
ENSG00000176956.12,15,25,26,4,212,0,1,8,1,12,15,118,10,4,12,16,29,2441,20,4,12
ENSG00000154589.6,144,51,121,156,241,62,13,105,27,86,54,261,26,59,283,150,314,106,71,209,238
